lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,mu.1,mu.2,mu.3,mu.4,sigma.1,sigma.2,sigma.3
-278361.1516613395,0.9613937029584425,0.17523285011734585,3.0,7.0,0.0,278363.2749239145,4.743718352584004,1.8497025602768211,-0.9007417308926584,0.22845490517966313,0.5341081383721585,0.40134260003573446,-0.23835928396464767
-278360.12023905036,0.978187906251794,0.17523285011734585,3.0,15.0,0.0,278362.792873257,4.744367893083659,1.8444531357382885,-0.8923927354786557,0.22396575322725498,0.5358449533311761,0.4049077410971503,-0.23953009408012765
-278361.65172849584,0.818144149081646,0.17523285011734585,4.0,15.0,0.0,278363.9806148721,4.7448136000565775,1.8392654923071776,-0.8925846095357517,0.22748613858242028,0.5373465605249304,0.3977593344464069,-0.23594198612194675
-278361.95386351296,0.7563106350918087,0.17523285011734585,3.0,15.0,0.0,278366.7042595713,4.749814808715287,1.8519151930400084,-0.8911374532404309,0.2290332098307138,0.5379644764217366,0.3992332989650733,-0.23748901427251926
-278361.7627391106,0.8145907072678107,0.17523285011734585,3.0,7.0,0.0,278365.0480581875,4.749463990351223,1.846418714402697,-0.8942831265743227,0.2250815853290147,0.5354727135781515,0.4018710722564862,-0.23589363961312146
-278361.7499191777,0.9843323585200547,0.17523285011734585,3.0,15.0,0.0,278362.6351576222,4.744582437527727,1.8460293361636,-0.890701207882754,0.2232643937873525,0.5372040197475432,0.40019830831960873,-0.24063346691744728
-278361.19204971025,0.9800440872887631,0.17523285011734585,2.0,7.0,0.0,278363.9787947358,4.742597820410583,1.8474863035745064,-0.891477696477052,0.227638704198949,0.5380960266929656,0.4042579679531387,-0.2385443127820179
-278362.2654382317,0.9455893833501675,0.17523285011734585,3.0,15.0,0.0,278365.2488031824,4.740129958211039,1.8470559055312497,-0.890343699879723,0.22530982077387082,0.5385144487568927,0.4038404821106358,-0.23777920084585227
-278361.63001802866,0.9787822781847324,0.17523285011734585,3.0,15.0,0.0,278366.24363260035,4.7409194769822145,1.8519754231676215,-0.8925753679861743,0.22682334691743639,0.5331143854783363,0.4060456755943907,-0.24156367869247475
-278359.4427494006,0.9581924810765171,0.17523285011734585,3.0,7.0,0.0,278364.0815826948,4.744191715786578,1.8499715942384036,-0.8950935765579631,0.2246495792198336,0.5346902543957807,0.40068053182502517,-0.23725481946208019
-278361.0161225098,0.8936873906548579,0.17523285011734585,4.0,15.0,0.0,278363.2959283068,4.744351408897787,1.8374197849238776,-0.8846041943995122,0.2283229903688337,0.5366004928672966,0.4022030524422341,-0.24048762960526077
-278360.6550217056,0.9136143767353839,0.17523285011734585,3.0,7.0,0.0,278365.2104991202,4.743186900207049,1.8340659585465295,-0.8782279707812329,0.22712158582983397,0.5352143257589224,0.39990515871613297,-0.2365679704096677
-278362.56185793964,0.8150678176643382,0.17523285011734585,3.0,7.0,0.0,278363.89050167485,4.740933946481212,1.8327824343150847,-0.8783579065770145,0.22075227172977194,0.536454836739353,0.4018417385758755,-0.23673443639078837
-278360.6980771957,1.0,0.17523285011734585,2.0,3.0,0.0,278362.72628209693,4.740610596739283,1.8321810372203444,-0.8804222325551542,0.2235569104542031,0.5364104170443847,0.4005267535295846,-0.23748900430806752
