lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,mu.1,mu.2,mu.3,mu.4,sigma.1,sigma.2,sigma.3
-278020.93548408756,0.9034594042631269,0.1755437779214941,4.0,15.0,0.0,278022.0733699063,4.728609128756313,1.841763634413129,-0.9009962576126117,0.2285317508808986,0.5298880773277554,0.3987844473942905,-0.23892854362295327
-278023.24213519896,0.9159402768081385,0.1755437779214941,3.0,15.0,0.0,278025.01535858656,4.726539036787376,1.8396863381077226,-0.8961420221020989,0.23163507117875592,0.5378483176266837,0.39880512074967195,-0.23852865723633646
-278020.0369010788,0.8321706157009537,0.1755437779214941,3.0,7.0,0.0,278027.1242117126,4.72907139437118,1.8416249551111712,-0.8938212080220034,0.22495789946157443,0.530666220399759,0.40338998575767654,-0.24151621083598074
-278019.6417349466,0.927387181791966,0.1755437779214941,2.0,7.0,0.0,278022.8352187136,4.733115425693365,1.8443856234737925,-0.894260279486934,0.22717709791024385,0.5297090534463981,0.4007097015546484,-0.23905817588783226
-278023.0277622933,0.9648699301474666,0.1755437779214941,3.0,7.0,0.0,278024.2645418778,4.744268477158347,1.8429199227200956,-0.8949154140776423,0.22666018459675016,0.5383844066099175,0.3958729290087234,-0.23563205008558602
-278022.26442905783,0.9619292124951389,0.1755437779214941,3.0,15.0,0.0,278026.44126788666,4.737230039037846,1.8367041600748817,-0.8841848469977496,0.22256180051259777,0.530518767952825,0.39955552945134376,-0.23511402742411613
-278021.37239051,0.7098908752450972,0.1755437779214941,3.0,15.0,0.0,278029.18020762765,4.742315747312861,1.842094920795302,-0.8916965434486367,0.23067168534448035,0.5365996759489892,0.3968301569219305,-0.23706358501378183
-278021.6795789183,0.8213301834574832,0.1755437779214941,3.0,7.0,0.0,278026.3632514689,4.735612696265118,1.8523508225512604,-0.9001655675341705,0.22194447581249097,0.5342035924304047,0.40409504100582455,-0.23883620122677013
-278020.0424998963,1.0,0.1755437779214941,4.0,23.0,0.0,278023.75936797354,4.732939453813968,1.8319676362278938,-0.8853553533267254,0.23252134402465896,0.534471630656048,0.397965578025221,-0.23668601099432426
-278020.7234203603,0.914668825843136,0.1755437779214941,3.0,15.0,0.0,278023.9535698039,4.729371901225979,1.8372222779839749,-0.8870887192723814,0.22259201917808857,0.5310751188292028,0.4008018890074093,-0.23830597559047526
-278019.58586584317,0.9328429009577056,0.1755437779214941,3.0,7.0,0.0,278024.79874220316,4.733097077190247,1.8444252182653451,-0.9021280060554532,0.230309091350681,0.5327977308020795,0.3988517666893223,-0.23937429982049446
-278018.8758448973,0.9731980585238659,0.1755437779214941,3.0,7.0,0.0,278021.30161129945,4.73481298147592,1.8462330639119202,-0.896410006548326,0.22407941830278874,0.5317576192355955,0.4018266462903158,-0.23940408760232704
-278019.4213199236,0.9492098479821423,0.1755437779214941,4.0,23.0,0.0,278020.98722791177,4.734138912757784,1.8470265597829483,-0.8944975094133409,0.22487271693419303,0.5314158496033536,0.4013815767424663,-0.23766095465636258
-278019.36293727765,0.9118531089724012,0.1755437779214941,4.0,15.0,0.0,278022.7073635756,4.728775985357232,1.8359547684393913,-0.89186752905244,0.22750039681533063,0.5346021513442349,0.39701031935015274,-0.23742295782232384
-278020.00602631975,0.7130236219570639,0.1755437779214941,3.0,15.0,0.0,278024.86541019846,4.736452248259806,1.8409775781136724,-0.8893046673126379,0.2250601752012341,0.5304311805919311,0.399552518760778,-0.2378202848951546
-278022.42674964067,0.9719339739342244,0.1755437779214941,3.0,7.0,0.0,278023.2768900888,4.735310195639325,1.8339987330291636,-0.8871366983513063,0.22949375171625938,0.5380475656248738,0.39428756965738515,-0.23499866792299137
-278023.5920065178,0.9855194294800723,0.1755437779214941,3.0,7.0,0.0,278025.4997505356,4.740253296838699,1.8368597443562549,-0.8812851713872097,0.2222960878715007,0.5307929944868388,0.3967579128541245,-0.2339957444314881
-278023.8762948299,0.9873108446484239,0.1755437779214941,3.0,7.0,0.0,278026.24378028867,4.739712843605425,1.831933579284517,-0.887094571409595,0.23161042039612595,0.5388501518519485,0.39673796920347737,-0.23669146747942701
-278020.25533113617,0.940219404709046,0.1755437779214941,3.0,7.0,0.0,278027.88427170226,4.738382097843268,1.8314384739295577,-0.8862476613136242,0.22958066987217815,0.5357158905265725,0.39892168432960634,-0.23773336194198041
-278020.29804495495,0.5067561949420188,0.1755437779214941,3.0,15.0,0.0,278026.34027745377,4.7354440408259775,1.8361753524173698,-0.8862669932253923,0.23026426609022543,0.5334292540523892,0.40335291714410465,-0.2413427778421006
-278020.3431171726,0.9885809667681149,0.1755437779214941,3.0,15.0,0.0,278021.4672478669,4.7310541201761795,1.8441681768030722,-0.8973143637907868,0.22452653633713926,0.5338493617482089,0.39604894278665076,-0.23613889699203078
-278020.83531137236,0.9524865275708868,0.1755437779214941,3.0,7.0,0.0,278023.1288844828,4.732968937320628,1.847172587679748,-0.8907879205464098,0.2240481067250637,0.5313556635076967,0.40191412728093634,-0.23774032421952132
-278019.75041169114,0.9770210344296356,0.1755437779214941,3.0,15.0,0.0,278022.8207762941,4.729502222990615,1.8381011323299494,-0.8953596172301834,0.22839994115745368,0.534653715500833,0.39729874301453927,-0.23623021590216675
-278020.1016432119,0.9771431268043821,0.1755437779214941,3.0,7.0,0.0,278021.9485933521,4.728082398839988,1.842606336406689,-0.8959120138560478,0.22515880747191686,0.5336454231556038,0.39712730553055,-0.23712810572492488
-278020.7157197349,0.9012226826463827,0.1755437779214941,3.0,15.0,0.0,278022.93404329516,4.7280673984868695,1.8367672699566804,-0.8980904215394412,0.22653804522800863,0.5310826384725749,0.3980610329587629,-0.23925058954363018
-278019.80426786037,0.8836101862356835,0.1755437779214941,3.0,15.0,0.0,278026.4323772812,4.734758378180299,1.8366566817961685,-0.8924103931642563,0.22853744460870018,0.5355894081153201,0.4024226779617471,-0.23851188264862266
-278022.4670043524,0.9770549849762392,0.1755437779214941,3.0,7.0,0.0,278023.8200352679,4.723407934576527,1.8366062691286111,-0.88982921006144,0.22832600535779432,0.5297635107327999,0.3959484657029723,-0.23382681060698135
-278022.48532081617,0.9864152477528072,0.1755437779214941,3.0,15.0,0.0,278026.9033051254,4.720967738727279,1.8340341301702607,-0.8951658872196836,0.22837851689512512,0.5329206755040687,0.40247964455005447,-0.24278744137999367
