lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,mu.1,mu.2,mu.3,mu.4,sigma.1,sigma.2,sigma.3
-278362.94428218226,0.8118666247018094,0.17550653020491241,3.0,15.0,0.0,278368.59523991926,4.7277912217625895,1.8333414769461234,-0.8926219799624598,0.22639910382302078,0.5351722595525998,0.40317863589403746,-0.2447317657633753
-278364.0350143269,0.9702323165185679,0.17550653020491241,3.0,15.0,0.0,278367.39328964584,4.730710948991105,1.8293941513022314,-0.88314255510274,0.22905115035274629,0.5314511550100612,0.40681225200904114,-0.2392753794565914
-278359.0635133625,1.0,0.17550653020491241,2.0,3.0,0.0,278364.2953115198,4.7293442124609335,1.8299505786613293,-0.8811768729202676,0.2263776266303332,0.5344459875631535,0.4035165194941152,-0.23956697263835228
-278362.2328510743,0.7428449427924632,0.17550653020491241,4.0,15.0,0.0,278363.9827640119,4.7296139830394495,1.823991003224354,-0.8792849441958429,0.22766742728910197,0.5327595049504819,0.3980567292568044,-0.2329048668547895
-278363.8946345143,0.893931698018949,0.17550653020491241,2.0,7.0,0.0,278367.4369979813,4.730704995817271,1.8255223105155427,-0.8761298717028572,0.22911123414761483,0.5309712712757502,0.3995879757739797,-0.23339171348277868
-278361.6665094844,1.0,0.17550653020491241,3.0,7.0,0.0,278365.9698650572,4.737757837803347,1.8281584010735143,-0.8893970212182799,0.2247427150124192,0.5353104285068124,0.40249681377172136,-0.23805176052157498
-278361.7255927008,0.9310886503680491,0.17550653020491241,3.0,7.0,0.0,278363.6951429889,4.732738349745702,1.8448154057244472,-0.8857375806412683,0.22640923827644463,0.5363388079072279,0.4018647471010192,-0.2407325367071482
-278361.52680086147,1.0,0.17550653020491241,3.0,7.0,0.0,278363.6486051138,4.739165767487159,1.8361942563762756,-0.8908758696148573,0.22583527009628523,0.5370586598164909,0.39811545470574816,-0.24014534923069003
-278362.8898174188,0.996155116948463,0.17550653020491241,3.0,15.0,0.0,278366.4744817556,4.746235202988677,1.8566544199124058,-0.8943800889835968,0.2272742177863215,0.5357274250526282,0.4055425492373391,-0.24335693903914785
-278360.3740613199,0.9768085990452293,0.17550653020491241,4.0,15.0,0.0,278365.689308069,4.7386713841771435,1.8351849837121055,-0.8887144725603466,0.22801338751914335,0.5343843144029515,0.40505476455669165,-0.23927960167470572
-278362.26517821726,0.8760111221091699,0.17550653020491241,3.0,15.0,0.0,278366.1458982838,4.7386730871965135,1.838396577038835,-0.8933959546510457,0.22605480332145797,0.5311548092203536,0.406026245971875,-0.24284812158207505
-278362.2577066948,0.9685006916052257,0.17550653020491241,3.0,15.0,0.0,278366.2659599389,4.738200591142543,1.841883137070271,-0.9011199062006074,0.22285754435966593,0.5394851004837129,0.402293381815152,-0.24122284983865297
-278363.70468670723,0.9941487005116552,0.17550653020491241,3.0,15.0,0.0,278365.92002323054,4.735082992595885,1.8404835339165515,-0.8790895376103993,0.22818314499169093,0.5314918063638602,0.3986469278845894,-0.23516021534223225
-278363.8678028404,0.984768810488159,0.17550653020491241,3.0,7.0,0.0,278366.0004918241,4.735220578100244,1.8271148070891934,-0.8866950743052919,0.22623661286942276,0.5409140147581085,0.4011390317409415,-0.2402775787709592
-278361.87352316186,0.9825573189612635,0.17550653020491241,3.0,7.0,0.0,278365.89356440917,4.737138022379443,1.8394211085482166,-0.8811961804791211,0.2296414635184801,0.5328943277009931,0.40396435730333524,-0.2381308167316764
-278360.7247512846,0.9782267808199143,0.17550653020491241,3.0,15.0,0.0,278364.09422537923,4.738672038203941,1.8427814622846646,-0.882519526625375,0.2262390990248182,0.5346417408376973,0.40460907016782965,-0.23829383740868376
-278358.95064436184,0.97188959432273,0.17550653020491241,3.0,7.0,0.0,278362.56626783556,4.737941695185948,1.8389976052291626,-0.891240494493393,0.2237259523556299,0.5367206414238861,0.4036597763469323,-0.24203656033735566
-278361.8572731827,0.8246303474404619,0.17550653020491241,3.0,7.0,0.0,278363.47125877073,4.738691811793517,1.8325698231449041,-0.8937973124550639,0.22680420692315628,0.5370086214989135,0.4061264982596968,-0.24247285429108598
-278358.93362254946,0.8486004348618449,0.17550653020491241,3.0,15.0,0.0,278366.59978570923,4.735668232410275,1.8468906869868882,-0.8998642485604511,0.22711857122958404,0.535630296555249,0.40140545100419406,-0.24129347368260806
-278361.8557108681,0.9054884814738561,0.17550653020491241,4.0,15.0,0.0,278364.19611631596,4.750382229646123,1.8596608065210887,-0.9092823386415883,0.22481376787702673,0.5365335763602653,0.40569716249221527,-0.24420929270246153
-278362.2984933548,0.8826396297615167,0.17550653020491241,3.0,7.0,0.0,278363.81100627646,4.750068579442841,1.8662958350832834,-0.9101437560154114,0.22505425306691715,0.5381818203578276,0.40723002768233074,-0.24286482078113014
-278364.5066806057,0.942487387949766,0.17550653020491241,3.0,7.0,0.0,278365.5659521224,4.7497958472102,1.8722450579033323,-0.9104853488804998,0.22234322349819013,0.5374228733357846,0.4082333427918983,-0.24498961213950424
-278362.33207653096,0.9882604708058024,0.17550653020491241,2.0,3.0,0.0,278366.08066230017,4.749073854680276,1.8693346262549104,-0.9124372354985222,0.2245161996743529,0.5371924251123481,0.40807600206948724,-0.2449150086453353
-278363.4829578575,0.8698148434543451,0.17550653020491241,3.0,7.0,0.0,278366.2873755273,4.745627381647811,1.8726078699681648,-0.9208127417784019,0.22590149061407697,0.5355405142977597,0.40481675386962374,-0.2435814100188242
-278362.0251332018,0.9560519024511409,0.17550653020491241,3.0,7.0,0.0,278365.8152749428,4.7395493780895706,1.8649259739378083,-0.9148796203335208,0.22535448464797653,0.5343284247509463,0.41112471308853804,-0.24677280149207134
-278358.76712452405,0.9753204282386022,0.17550653020491241,4.0,15.0,0.0,278363.52451963176,4.737853032271129,1.8447826325937053,-0.894390710759708,0.22755474200920658,0.5354787836321456,0.4000430559120727,-0.23959389813530793
-278359.27398555004,0.9976024020620856,0.17550653020491241,4.0,15.0,0.0,278360.94013001607,4.736749201522644,1.8502364655933188,-0.8998650291917611,0.22623639095137665,0.5360236601818312,0.40888189384775137,-0.24401903493487193
-278365.0858564953,0.8004255033238414,0.17550653020491241,4.0,15.0,0.0,278368.4099664924,4.734048023986398,1.8707107303043693,-0.9226878579324983,0.2277741214235869,0.5357633212088116,0.40763999573416554,-0.24508865027148907
-278365.24378121726,0.9542626157255903,0.17550653020491241,3.0,7.0,0.0,278368.02716978965,4.738658763421732,1.8655482091889768,-0.922981021603395,0.2298849108403523,0.5357684047586143,0.4077922577774788,-0.2480217532560893
-278367.35533011035,0.9783503392983101,0.17550653020491241,3.0,7.0,0.0,278370.29714218964,4.731748734500709,1.8666502985011744,-0.9226792015380243,0.23138780028997877,0.5365423421488346,0.40664958474617147,-0.24629123429206914
-278361.08146050555,0.9963159771027187,0.17550653020491241,3.0,7.0,0.0,278368.50034321507,4.7408830520568515,1.8555871854978092,-0.8996449542475217,0.22298276803753964,0.5343260914305216,0.40944679026132524,-0.2447135357201981
-278360.6371240688,0.9858077702619918,0.17550653020491241,4.0,15.0,0.0,278363.14341679896,4.734418643882538,1.8471917287194657,-0.9059136679248375,0.22944956670076183,0.5363472781274323,0.40534720351741793,-0.24351946079670644
-278358.17922155454,0.9895419612651696,0.17550653020491241,3.0,15.0,0.0,278364.77004249295,4.733751751418587,1.839772535742841,-0.8877837884246297,0.22676113961974148,0.5352818547981576,0.400243677889014,-0.2370378412977569
-278359.52191863453,0.8514009954427291,0.17550653020491241,2.0,7.0,0.0,278362.0082268376,4.733246093872708,1.84259048069954,-0.8853981854044309,0.2249398737529593,0.5338688484418058,0.40104160160576935,-0.23696545449199474
-278361.42416175915,0.7273006643026834,0.17550653020491241,4.0,15.0,0.0,278363.6617743922,4.740657090517138,1.8370218742303943,-0.8937412936250559,0.22800226262844972,0.536377270818326,0.40213254852321634,-0.23706990518145515
-278362.1329988622,0.9891590662944255,0.17550653020491241,3.0,15.0,0.0,278365.48345356423,4.743960401267374,1.8443965558170128,-0.892331469599205,0.23153137109712926,0.5380953220095724,0.40062789846732283,-0.2402947215928794
-278358.27875325474,0.8917151606707598,0.17550653020491241,3.0,7.0,0.0,278365.43710451375,4.735591510975946,1.837965756970867,-0.8866842556523736,0.22457578711898488,0.5339331433338176,0.4022013077616134,-0.23768317972765077
-278358.48490958853,0.9091557438551323,0.17550653020491241,3.0,11.0,0.0,278363.30092107377,4.73180955974195,1.836403754921867,-0.8872585838954486,0.22550672757051946,0.5333939160851093,0.40201176379456743,-0.2398326337394183
-278361.1571092417,0.8722887021393025,0.17550653020491241,4.0,23.0,0.0,278369.06624980125,4.740721002278356,1.8652452255003704,-0.912937206658535,0.2270823592657684,0.5363513284614025,0.4052547306376461,-0.24163469944447144
