lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,mu.1,mu.2,mu.3,mu.4,sigma.1,sigma.2,sigma.3
-278395.8286132953,0.9919674652841627,0.1666495873477075,3.0,7.0,0.0,278399.31811368885,4.731340702239621,1.8391565975062731,-0.8971406349366883,0.2325934971574843,0.5353503609118556,0.4000043992294826,-0.23917705031517286
-278392.8089647908,0.9934123464678056,0.1666495873477075,3.0,15.0,0.0,278398.4570401974,4.730308706904284,1.8495460376214303,-0.8976950568422043,0.22853114034218516,0.5351059873001439,0.4067012204594576,-0.24244563438403471
-278395.34705891577,0.7781186845491929,0.1666495873477075,4.0,15.0,0.0,278398.5835466835,4.74212359950581,1.8537151324011547,-0.9050318975630386,0.22269731069414087,0.5327549305148548,0.4022283688916999,-0.23912566661691245
-278393.12989248947,0.974946614211288,0.1666495873477075,4.0,23.0,0.0,278398.1275267398,4.731030105415757,1.8362544825091913,-0.890301977526927,0.22252837804781966,0.5357130556875283,0.4038688971035327,-0.24006008929241696
-278393.8411750869,0.9243783739827033,0.1666495873477075,4.0,23.0,0.0,278396.586380686,4.740224993567505,1.8497922089605336,-0.8996948697154683,0.2259583429259287,0.5397904801226027,0.4048312819325103,-0.2408743945311809
-278392.7677233973,0.9550807314003341,0.1666495873477075,3.0,15.0,0.0,278395.2868168612,4.739943459854653,1.8504884093904572,-0.8938774500972779,0.2279504500828212,0.5360949734852585,0.4053675200472961,-0.24178400161653443
-278394.2069501813,0.9184939225041333,0.1666495873477075,3.0,7.0,0.0,278395.42790093966,4.742511503607437,1.8502067374634528,-0.8940680810221758,0.22473869304687707,0.5341278605631602,0.4067584314480172,-0.2414393252777692
-278394.0204439922,0.9568980429922421,0.1666495873477075,3.0,7.0,0.0,278396.19834491,4.731626353514366,1.8465139417534548,-0.9009912870793775,0.2278889483815853,0.5383850130576975,0.40207661092798824,-0.2395596571920508
-278394.92041590577,0.9055085685676095,0.1666495873477075,3.0,7.0,0.0,278397.86128373304,4.729261312719885,1.843670200608556,-0.8951254860440918,0.23189897952614547,0.5338100608111921,0.4033333776429098,-0.2429774882793299
-278394.7352854791,0.7412109424743869,0.1666495873477075,2.0,7.0,0.0,278400.40383561497,4.730027355500308,1.8432947401671156,-0.8897372092701703,0.22921075959077208,0.5374988469235346,0.40191726146612305,-0.2417506219012806
-278398.99403319205,0.9629030743584833,0.1666495873477075,3.0,15.0,0.0,278400.86094800336,4.735186523993006,1.8468908507327357,-0.8996967817024905,0.23439308098153255,0.5337746320185165,0.4019272931247953,-0.23734221273991227
-278396.45332248404,0.9927905148654442,0.1666495873477075,3.0,15.0,0.0,278402.43332132814,4.729463048514215,1.8428907577257698,-0.8937958000395246,0.22655919132207497,0.5397020214425173,0.40693372165647085,-0.24420914100027988
-278399.2799276904,0.9251563111177419,0.1666495873477075,3.0,7.0,0.0,278403.24395779165,4.725831357056202,1.8342813947024925,-0.8908932324210059,0.2271504921569889,0.5326199827985304,0.4114683577384737,-0.24589145015926428
-278397.8631365756,1.0,0.1666495873477075,4.0,15.0,0.0,278401.25346272835,4.7394678102763885,1.8496769551593857,-0.890261288130846,0.22634382284124507,0.5332954330588511,0.39487413157065304,-0.23261483870484567
-278395.26449577586,1.0,0.1666495873477075,3.0,15.0,0.0,278399.1168059991,4.735214561317722,1.8378044159211926,-0.8916999647344181,0.22547656212637934,0.538939189597347,0.4066736671706144,-0.24403053877642095
-278393.0653399881,0.954839956736857,0.1666495873477075,3.0,7.0,0.0,278397.63680873817,4.734408035820094,1.848568517683776,-0.8954536272484926,0.22542610376802363,0.5330200827604348,0.4004482942991783,-0.23919027579321603
-278394.3072005665,0.8690067927236443,0.1666495873477075,3.0,7.0,0.0,278396.8760138014,4.73451145312366,1.8507054206152864,-0.8967960761208016,0.22422240974306856,0.5367296763521802,0.399097202660412,-0.23918923401455028
-278395.2036369163,0.9615386684655991,0.1666495873477075,4.0,23.0,0.0,278399.5881363344,4.732883263482961,1.8291510146815781,-0.875965857959619,0.23021870505571332,0.534801087453546,0.4032694778578318,-0.24005878317546922
-278395.6468584561,0.929955491650247,0.1666495873477075,3.0,7.0,0.0,278399.6194000872,4.73446021430692,1.8350314306480582,-0.8755807181312392,0.2293952529070211,0.5375251119148202,0.40304857403681116,-0.23604468869662676
