lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,mu.1,mu.2,mu.3,mu.4,sigma.1,sigma.2,sigma.3
-278433.2500012155,0.989018498052442,0.18138480971568668,3.0,7.0,0.0,278434.9706054922,4.734524867666015,1.8472636591244669,-0.9010930693925109,0.22837324159856415,0.5378818480175155,0.4098287889602426,-0.24862359901129413
-278429.10947066115,0.9331706951391195,0.18138480971568668,3.0,7.0,0.0,278434.6746920898,4.7356370417961475,1.8531008504014745,-0.9015482425108748,0.226804745262077,0.5375024734822367,0.4083290944732738,-0.24506197898879578
-278433.50542681385,0.5081418299063338,0.18138480971568668,3.0,7.0,0.0,278437.1828130365,4.731411628277885,1.8542810135167749,-0.9094918332773999,0.22237233579028365,0.5329681295942869,0.4098724863642926,-0.2447765918539666
-278434.42797905643,0.9877810651995556,0.18138480971568668,4.0,15.0,0.0,278435.724221508,4.754380288970887,1.8579324995402968,-0.8934844643802394,0.23006651765775601,0.5382517474421298,0.40005597542699145,-0.23763980227457163
-278432.5790271073,0.9824820735042842,0.18138480971568668,3.0,7.0,0.0,278437.43461633835,4.7512552775164645,1.8488815909005176,-0.8938243451120517,0.22619878008215866,0.5406378417817775,0.39981272222611053,-0.2358723254732292
-278428.67166143924,0.9690761965795816,0.18138480971568668,3.0,7.0,0.0,278435.1793260017,4.735909856827617,1.847349887658808,-0.8874444436678182,0.22672007291458227,0.5328951152042445,0.40170099904314344,-0.2374006971041857
-278431.7925611775,0.6879970365221022,0.18138480971568668,2.0,7.0,0.0,278433.40524584363,4.733833976215047,1.8497457557715689,-0.8879078610340391,0.22690252168507136,0.5329622724553039,0.4029677543186805,-0.234890833243086
-278432.4291412204,0.9541891433063098,0.18138480971568668,3.0,7.0,0.0,278435.3364401985,4.736903999952415,1.836444532492791,-0.8920030932330645,0.2274622335488229,0.5399108848129213,0.40310378396628577,-0.23744502207305046
-278431.1469814003,0.9947619046146562,0.18138480971568668,3.0,15.0,0.0,278435.12236088293,4.74013528729221,1.853594607995105,-0.8929295822843075,0.22501497128811504,0.5316280331830523,0.4001721078548303,-0.23558909764370553
-278432.82396677684,0.9206182601579401,0.18138480971568668,3.0,15.0,0.0,278437.2070780674,4.733821603500172,1.843248232786,-0.8892818915346816,0.2313227455071926,0.541283361473329,0.40243361958286405,-0.23980293556837276
-278430.5190336899,0.9660915405886923,0.18138480971568668,3.0,7.0,0.0,278434.79438499606,4.738451723053674,1.8420562638566877,-0.8875656403672609,0.22321056182033172,0.5310570737902192,0.40356771851263984,-0.23776228605441324
-278432.3647185627,0.9653843760982552,0.18138480971568668,3.0,7.0,0.0,278433.78959443606,4.7389948076745965,1.8362222299224682,-0.8814137102779845,0.22880000194448125,0.541339786734013,0.402812194137717,-0.23640851010658753
-278428.91344508424,0.942074089601451,0.18138480971568668,3.0,15.0,0.0,278435.0999284911,4.73350782472545,1.8422484955415668,-0.8842976114518616,0.2268961186393426,0.534662349106106,0.40244845355651415,-0.2404872971355441
-278427.77426945866,0.9067680698787851,0.18138480971568668,4.0,23.0,0.0,278430.3044681526,4.742613773137103,1.846752822051989,-0.8957206124962924,0.2238641614925075,0.5357118895400068,0.4035714863359995,-0.23885662951902428
-278427.97792879696,0.9218179431421639,0.18138480971568668,3.0,15.0,0.0,278431.5465756139,4.73774183257403,1.8485748376266538,-0.8984591856242617,0.225078568783403,0.5337768680675768,0.40649804671331846,-0.2424892958243876
