lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,mu.1,mu.2,mu.3,mu.4,sigma.1,sigma.2,sigma.3
-278304.9641468749,0.9987691699234293,0.14260569445655902,3.0,7.0,0.0,278307.4782604249,4.73703880677335,1.8546323620958423,-0.8998997737861777,0.22802757035590399,0.5327134690893939,0.41173767019180024,-0.24500881543875333
-278306.06327647873,0.8135507954945486,0.14260569445655902,4.0,31.0,0.0,278312.67866343074,4.7329355921075065,1.8384242352224136,-0.8913001044030083,0.2221140473222017,0.5318577433403258,0.3955947392796629,-0.23482694060429254
-278306.34780967014,0.8409969789057138,0.14260569445655902,3.0,7.0,0.0,278313.3867485456,4.733108243485354,1.8302939477942162,-0.8890611717373672,0.22597019431617368,0.5391729224061809,0.4019840066768471,-0.2364164102697164
-278304.8523308133,0.9979209485802127,0.14260569445655902,4.0,27.0,0.0,278310.9113513381,4.726121034967251,1.8501196533147273,-0.898838860466988,0.22658483233006568,0.530011508437208,0.408859217524091,-0.24346915497954677
-278303.89325994306,0.9069028067055166,0.14260569445655902,4.0,27.0,0.0,278308.0115028611,4.734386553974481,1.8409291794674592,-0.8930743584679263,0.22672444397179453,0.5391679311828899,0.39931521854526614,-0.2369060224803594
-278302.29851099534,0.9448231702849664,0.14260569445655902,3.0,15.0,0.0,278308.2045332152,4.728518005870743,1.8407817198552558,-0.8850362842890898,0.22759089663500376,0.5361304498282846,0.4015461004412589,-0.23652691885518
-278307.3490250331,0.8944350307197937,0.14260569445655902,3.0,7.0,0.0,278309.6962194652,4.735420652091382,1.8349363893573085,-0.8799552032253508,0.23057446718954322,0.5320673743239358,0.40715885256166046,-0.2425939878436169
-278303.02028820344,1.0,0.14260569445655902,3.0,7.0,0.0,278309.45130084077,4.730722347915262,1.8343998698142405,-0.8926868941768015,0.22385050773069234,0.5373183010434753,0.4022230469124224,-0.2393365714787027
-278303.2868817549,0.9992174589462411,0.14260569445655902,4.0,31.0,0.0,278305.4376610634,4.739478696647901,1.8528155530240595,-0.8927125154420221,0.22722361300140845,0.5341961178128711,0.40725655114536796,-0.24149124697911026
-278303.60170312034,0.8569366355081728,0.14260569445655902,3.0,15.0,0.0,278307.18791224214,4.740284811390498,1.8412780683321395,-0.8931018253189353,0.22717366668303823,0.5374798524632891,0.40343210954024783,-0.2378604668105419
-278303.3555375749,0.898478415474648,0.14260569445655902,3.0,7.0,0.0,278306.30027813365,4.738488601799559,1.8479881608315119,-0.8955927331006404,0.22657498596503797,0.5350563303099254,0.40198979006939567,-0.24271359595797135
-278302.6406098659,0.9959622641573286,0.14260569445655902,4.0,27.0,0.0,278305.203169203,4.737407150268531,1.8599724892346354,-0.905741855007446,0.22442720198581664,0.5361061918398675,0.40502913261630413,-0.24392259258374893
-278303.22057618835,0.9916938956898405,0.14260569445655902,4.0,23.0,0.0,278305.81344160816,4.728001235160311,1.8321834993191892,-0.8855506146752147,0.22271952540969434,0.5352895814292092,0.40612965610980745,-0.23993005364690365
-278303.11217491,0.9092074010705002,0.14260569445655902,4.0,15.0,0.0,278306.85507244425,4.735897115354173,1.844554647473818,-0.894131556552185,0.22400610747691327,0.5319628691651187,0.4078969448665726,-0.2430657064670527
-278303.17116102943,0.9999538497871099,0.14260569445655902,3.0,7.0,0.0,278305.1450769355,4.735566339082467,1.8491455374161232,-0.8900325562772898,0.224713477993628,0.5355228674266085,0.40835251165139963,-0.24272725487107114
-278302.5193352559,0.9938621886368596,0.14260569445655902,4.0,15.0,0.0,278304.7995045852,4.735733517469216,1.8392046160568938,-0.8951505256712952,0.22713568288675454,0.5367030297508576,0.4004015116525719,-0.23831717086966261
-278303.2107394489,0.9571626422102805,0.14260569445655902,3.0,15.0,0.0,278306.3655642349,4.736689548141823,1.8420246798905369,-0.8893496339145012,0.2279082881139695,0.5385933566058057,0.40028563973930753,-0.2362538802101913
-278302.0501236642,0.9272033904555017,0.14260569445655902,4.0,15.0,0.0,278306.4794373114,4.7370237333679945,1.8380589716751894,-0.8837389729152999,0.2252198754413824,0.5339796054879399,0.40238660037064305,-0.23915829060731003
-278302.5881466167,0.9747628858937897,0.14260569445655902,4.0,15.0,0.0,278304.29642556416,4.730826055754788,1.833289415087904,-0.8885885247350964,0.2280118761093594,0.5381428596883073,0.4036077705578062,-0.24008037788864087
-278303.9740481618,0.9940126519579572,0.14260569445655902,3.0,15.0,0.0,278304.8158235245,4.728003543103833,1.8320761060968014,-0.8766787429283021,0.22647575299437858,0.5313592271268037,0.40303811083065,-0.23690384761520367
-278306.6144570864,0.9224067067556118,0.14260569445655902,3.0,7.0,0.0,278309.8121985527,4.728477677182934,1.8317468843256666,-0.8740145032531289,0.2284990400190459,0.5312104309892542,0.40426637847305813,-0.23620098854659183
-278304.8218671404,1.0,0.14260569445655902,4.0,23.0,0.0,278310.04421133845,4.736095103116168,1.8355682107340217,-0.8937665256141768,0.22225115593142702,0.5385734590892378,0.4043760449785241,-0.24081659469119024
-278302.56855049444,0.9760478341833075,0.14260569445655902,3.0,7.0,0.0,278306.8486657014,4.738810075800435,1.838883644664678,-0.8905056769688007,0.22729860220415074,0.5366599586616098,0.40251981037667006,-0.24145164008692
-278302.048817706,1.0,0.14260569445655902,3.0,15.0,0.0,278303.780661513,4.73293631016099,1.8413475782104238,-0.8891949726113474,0.22348817717780606,0.5349427201757736,0.4069579356400275,-0.240324094279892
-278303.4450547168,0.9019063971230159,0.14260569445655902,4.0,15.0,0.0,278307.264134307,4.728862102623896,1.8586632463602981,-0.9050427927542873,0.2301567505889003,0.5351207889175205,0.40607742565244814,-0.24220436070177462
-278304.24705338635,0.9403744682551728,0.14260569445655902,3.0,15.0,0.0,278308.5675426111,4.730409341816497,1.8576139282942579,-0.904125634301041,0.23277724835681832,0.5347036499462215,0.4068610049625316,-0.24311318596656042
-278306.0947196604,0.9529526015455759,0.14260569445655902,4.0,15.0,0.0,278309.21167470294,4.731867921913951,1.862039906248342,-0.9048431628986315,0.23176833451046547,0.537168907734503,0.4029124764977467,-0.2413097134128042
-278303.05473450565,0.9830633041532171,0.14260569445655902,4.0,15.0,0.0,278308.2087023036,4.735485992568787,1.8407471839004081,-0.8900277616677401,0.22297998793657667,0.5386203050784765,0.4050259728432322,-0.24008737414667952
-278302.57175651647,0.9990057365527585,0.14260569445655902,3.0,7.0,0.0,278304.7684730856,4.735182076197004,1.845375017895458,-0.887681716214664,0.22251579679144512,0.5352024321379045,0.405146495677629,-0.2408009756748486
-278303.90809727414,0.9485814124508849,0.14260569445655902,4.0,15.0,0.0,278306.13475607394,4.729943905507613,1.8555135693457339,-0.904316438406829,0.23097498998952495,0.5353784402220566,0.4051319491933875,-0.24024894480609782
-278304.4310896665,0.9981340448584565,0.14260569445655902,4.0,31.0,0.0,278307.79927318345,4.729710403524184,1.8273510832333202,-0.8755313983439329,0.22757160387271727,0.5333126208399402,0.3976354693333706,-0.23218718970760197
-278304.34555473627,0.9576575044350076,0.14260569445655902,3.0,15.0,0.0,278308.39728568797,4.73683717844104,1.8336196066512325,-0.8829078308162394,0.22306601443268864,0.5380374004645886,0.3985112353882195,-0.23756134473040227
-278305.63885306055,0.9916142138480972,0.14260569445655902,4.0,31.0,0.0,278308.87275012676,4.737975699645822,1.8274353257788218,-0.8825018020527661,0.22308747857475789,0.5361507443558426,0.3971767897052935,-0.23360767596273824
-278304.757931038,0.8787375826413253,0.14260569445655902,4.0,31.0,0.0,278312.54322585464,4.727150822805252,1.8427085915516892,-0.889361931884919,0.2278808818837916,0.5388510358977734,0.4074392367997643,-0.2422909843231671
-278302.8753086951,0.9982750464184746,0.14260569445655902,4.0,23.0,0.0,278306.51823438384,4.739209389451929,1.8562092956651723,-0.9011633245406282,0.22605955894664503,0.5389091161861718,0.4055355237394487,-0.2415561483818707
-278305.56246519374,0.9194373265383398,0.14260569445655902,4.0,31.0,0.0,278308.3883076121,4.736186604619426,1.869447875883296,-0.9207606778860598,0.22474165128391554,0.5356743096686483,0.4105525863856716,-0.24574217107613255
-278308.2653742663,0.9813577261483083,0.14260569445655902,3.0,7.0,0.0,278310.0032572842,4.735300200887571,1.878439155046876,-0.9206656087889887,0.22797028483136367,0.5347951956752903,0.4057285707701879,-0.24453787270647823
-278304.6002518336,0.99100542250762,0.14260569445655902,3.0,7.0,0.0,278309.50012844853,4.740593441153713,1.8694358502711983,-0.916616999307056,0.22374467211564034,0.5351348801575683,0.40785631673294226,-0.24297098356314373
-278306.8854431878,0.9711326988172927,0.14260569445655902,4.0,15.0,0.0,278308.55533564533,4.732207176398067,1.871962215002432,-0.9144457862665941,0.22490042340004235,0.5352613867872164,0.4047576904785503,-0.24324990662318408
-278304.1341377409,0.8788734427565547,0.14260569445655902,4.0,31.0,0.0,278311.6493546033,4.733775524851225,1.8419627181034628,-0.8870284189607656,0.2233774280682812,0.5308130470538462,0.3996305622407839,-0.23630244202717912
-278304.7395279349,0.976064841078165,0.14260569445655902,4.0,31.0,0.0,278308.0715767533,4.734207416909668,1.8403202905975127,-0.8843427234732258,0.2229292460450596,0.5307165983437871,0.401198725288207,-0.23567427033249788
-278302.4304443974,1.0,0.14260569445655902,3.0,7.0,0.0,278306.0366224815,4.734867014803742,1.843612475533041,-0.8850161030222703,0.2265922161140808,0.5348571541791985,0.3996825071052118,-0.23669140572206604
-278303.3977267431,0.9341177125911705,0.14260569445655902,3.0,15.0,0.0,278306.0635030546,4.729027294091275,1.8370322586539525,-0.8949084769409703,0.2222787895842488,0.5357080238730355,0.4044167296799876,-0.2429278030308087
-278302.603248169,0.9675183679238527,0.14260569445655902,4.0,31.0,0.0,278307.86775676464,4.731937418063911,1.85287385575899,-0.8984117847096155,0.2283903412148115,0.5365122446615335,0.4030042196599612,-0.2383147081987839
-278306.074094139,0.8024299866691226,0.14260569445655902,3.0,7.0,0.0,278308.9815380961,4.732061994762607,1.8486552958419178,-0.9062451187751493,0.22898765761693382,0.5341198365989754,0.4123032025061374,-0.24593300847620408
-278305.4285084902,0.995047294777983,0.14260569445655902,3.0,15.0,0.0,278308.7014042337,4.73396652610221,1.8502011372782148,-0.9098116442920656,0.2277991436571488,0.5352262671483131,0.41143912910151414,-0.24820440415628528
-278307.13412990357,0.9368986605611475,0.14260569445655902,2.0,3.0,0.0,278307.94100029295,4.734114779891408,1.8484652251922131,-0.9105429599481469,0.2275498514251423,0.5351255235690173,0.4111909241245031,-0.24963951044495125
-278308.4720608672,0.9813383412447358,0.14260569445655902,4.0,15.0,0.0,278309.9873321361,4.731868020534066,1.8465109577568661,-0.9109770339355315,0.2255039627672304,0.5350801146650622,0.412674549108733,-0.24856275739281336
-278305.74988512154,0.8991071588997297,0.14260569445655902,3.0,7.0,0.0,278312.5612110125,4.734693800933542,1.8544939315631759,-0.9067522875196192,0.22281884078482084,0.5380951076167219,0.40761687489474985,-0.24735443913141011
-278304.86676916847,0.9840418176405885,0.14260569445655902,4.0,23.0,0.0,278309.83512127685,4.732443733782891,1.8598940976192648,-0.8963044083241045,0.2279901251287935,0.534073750247946,0.40347322585860185,-0.24024077482784562
-278304.05889612203,0.9641445137835759,0.14260569445655902,3.0,7.0,0.0,278306.2587573474,4.7345986167297225,1.8403281174365433,-0.8991149267318366,0.22346541472737982,0.5353344303314537,0.4026789586574662,-0.24341655010133095
-278305.9119930664,0.9103827047842911,0.14260569445655902,3.0,15.0,0.0,278307.8227557678,4.726694003899678,1.8495366309857864,-0.8952169494262979,0.22805730951771022,0.534026875782886,0.40983037446718223,-0.24057545583594572
-278301.0408421571,0.9739153600334195,0.14260569445655902,4.0,23.0,0.0,278308.1542519675,4.730198312567361,1.8471268530303535,-0.8963873891664765,0.226689523705662,0.5349331180713957,0.401844808141401,-0.23882876651843046
