"mu0","mu2","mu1","mu3","sigma0","sigma1","sigma2"
4.66944110128207,0.077179100122144,1.47809960016831,0.351061200076396,0.467490548286926,0.350137096307587,-0.231169137274154
5.31292925478375,0.00456410334246354,1.47071400601995,0.361582240816444,0.467319569177377,0.351282139697728,-0.227161122752999
3.12144861905828,-0.603231491464008,1.48264104639217,0.347353204605691,0.463308330586595,0.352697339963851,-0.229214286470033
3.88704676562705,0.806806079487629,1.47915359386792,0.318576368622679,0.466306665634644,0.346332955591672,-0.228267008099487
4.45750517302324,-0.455637347768232,1.48835059776984,0.327938378459684,0.464063473364685,0.356910438802552,-0.232819925039262
2.93935937588171,0.300034245702884,1.4655357209349,0.353966217858615,0.464252745506033,0.341958116537952,-0.225978248510346
4.56986978152478,0.0958484019338059,1.48007476326233,0.348532903614245,0.463193896502886,0.353689285013766,-0.227127257968282
3.6767386523021,0.420480857917404,1.4700771610723,0.311966859080854,0.466792087567034,0.343157991112974,-0.221860820198581
5.04441446360607,0.0327919983353363,1.46729836189645,0.33117212157458,0.463674507428356,0.354494016372704,-0.228888234840422
4.7869328818037,-0.322748260507193,1.46058165317242,0.272483212508646,0.469311490279096,0.345792191725033,-0.220083890740716
4.57696720398668,-0.0606827013125225,1.46164662373275,0.239351147170972,0.465656927034868,0.347446132547494,-0.229901782444479
5.46578811847524,-0.0458275207433905,1.46946720053806,0.276931143745525,0.467781010748747,0.346999619620421,-0.228635631417056
4.38575975729935,0.22562200507108,1.46791168276211,0.284783718507523,0.466528113978388,0.347193381156725,-0.22943275609109
4.18066897039206,-0.203806318162579,1.4687065548204,0.293505952935947,0.470181803575223,0.343015872259892,-0.220672238842116
4.41711575002672,-0.919384373748691,1.47630228877547,0.279899461868692,0.466620829921165,0.34636429254117,-0.225128323551771
4.63586155133766,-0.611285270970632,1.48217409586862,0.257187959263368,0.46596902777357,0.351105703824672,-0.231374385169264
4.38512711820185,0.0551277270652129,1.47545235719593,0.288088441403803,0.468984091980971,0.346736821521903,-0.228331835223764
5.84797775344354,0.0634560674136911,1.47172329195591,0.285249563798288,0.465427731200524,0.348561352110182,-0.225137546636501
5.021483878999,-0.118476511593433,1.48151476145137,0.221849430244418,0.465074297741596,0.345845462265185,-0.229479820622197
4.01384086925234,-0.358058814502562,1.45790542703463,0.207129350768682,0.460334583032285,0.345945821868282,-0.226200115950039
4.65978317920039,0.345507934395159,1.460419694342,0.219375883826685,0.465170500901072,0.347171580382978,-0.228902524668481
3.56306766392935,-0.170253462520726,1.4563553276408,0.192401130907073,0.466775675737113,0.342534141972229,-0.223587645185689
3.8924155701949,-0.0327273240689592,1.47041776188186,0.212406834245436,0.467994896703881,0.351170964073324,-0.228302058516369
3.88655613131756,0.0434468838765559,1.48502001489054,0.21074196199335,0.464121234102794,0.345842186164801,-0.228274439500421
4.62866416229284,-0.577230329969864,1.49103546574872,0.249499629537691,0.467245167150104,0.350550096960182,-0.232548704457176
5.3846068949493,-0.988394302114779,1.4877293052955,0.233644909178474,0.468161753706337,0.3516102693254,-0.226905415870776
4.22347328241376,-0.0383141700531162,1.50097462863886,0.221715701268026,0.468030010482846,0.350279750754737,-0.230614161743687
4.08562134099208,-1.09399029847365,1.47326510302113,0.271951502360602,0.467293736860006,0.347681774613403,-0.228457476950862
4.32332486834125,-0.415125481714703,1.48942784658347,0.278647825093007,0.466875874770559,0.350091894146377,-0.229104768942835
5.23218306785714,-0.972070470173655,1.48663778546989,0.277149709342041,0.465034720917354,0.3539694184539,-0.231949693197264
4.85602293371566,-0.288336144797162,1.49737794836238,0.295355002684272,0.46780414730404,0.348484189835989,-0.228639307819191
4.22950384316663,-0.549545768098769,1.47004153877314,0.253125085732486,0.463620830655327,0.343649397052234,-0.222758973810125
4.99699513718397,-0.663192362397619,1.46185906039416,0.251673774562649,0.468854725030885,0.35173907749195,-0.229309094243237
4.65678877953237,-0.242868612615841,1.45671602921327,0.266317411324114,0.464676633024197,0.347928914614844,-0.22950276048265
4.02933829947571,-0.942459261701965,1.46334590857944,0.256378328647305,0.46630688705363,0.349544755171943,-0.22672203061834
5.09183449342214,0.275163138779214,1.46577975283047,0.258187300049164,0.463442164882567,0.345361729024265,-0.225422772647005
4.12525387332945,-0.526496864199041,1.47224073169916,0.312825524361476,0.465870345930504,0.353195999030414,-0.229124344323905
5.40481424541204,0.00162507277618412,1.46099708584644,0.321583734176211,0.466673140385507,0.350595963471549,-0.226508207986384
4.12858701565285,-0.560695287731196,1.45636682268563,0.309446260417973,0.466575225037601,0.346258954889633,-0.223377493104724
4.53117877987684,0.44425875259327,1.47868347814877,0.327328259480476,0.466328903178571,0.348835436915306,-0.230041547001799
5.40154217443143,-1.31015489644057,1.48416467391902,0.351202751224348,0.466494452581065,0.344782634936704,-0.227437208506829
4.65177901383113,-0.39464461385994,1.46073588864782,0.374648754067246,0.467451888345321,0.343477639825866,-0.225868674803451
4.62640979428385,0.236301054018767,1.48786788880261,0.329500707420129,0.466091104155093,0.346568035518902,-0.224865023992879
4.61041908820617,-0.146068293177264,1.48260584868018,0.358069042055335,0.46840788693993,0.350817766707502,-0.230042020246365
4.60312008657249,-0.634705220257787,1.47581009547834,0.33192854151743,0.467386239347304,0.35101807883977,-0.228184125916066
3.16353305800148,-0.161539713893191,1.47666121451414,0.328690792156375,0.467165027641321,0.350460793869155,-0.230706308706365
4.00735017534587,-0.189618025519201,1.47669977558701,0.337228750030515,0.467384908435231,0.348179838549489,-0.224553292268742
5.06233371473506,-0.458568307037782,1.47335595086895,0.307791672267366,0.465528357177031,0.352318139484568,-0.229651691714275
5.85055917799088,-0.264829105116426,1.47287160200072,0.303510584202897,0.463134248124074,0.350422860595244,-0.228650690683961
4.86446864415812,-0.647438116454521,1.4726662245918,0.293724264334408,0.466762798692316,0.347876304795339,-0.226007932034709
4.12960956358471,-0.829285079817747,1.47106918559164,0.292293870771049,0.465315637618482,0.346777730979394,-0.22950229169959
3.82484244981588,-0.302148059313614,1.46820214019766,0.299158274777125,0.464598540974655,0.347981012345015,-0.228284907394325
5.28812731856404,0.575349195418143,1.47173937549638,0.294333040465754,0.46901616988048,0.346073803589362,-0.223552079219786
4.95424114054057,-0.257260317900865,1.45850838671843,0.26694098931763,0.464086721973317,0.349652917263599,-0.227861768250853
4.5505636301491,-0.165523423209364,1.45299157841151,0.25464301770395,0.463975336940963,0.347989323639869,-0.227471849307491
3.96790963531796,-0.309297403595533,1.46092806797882,0.28303676041149,0.464776697531412,0.344027904819094,-0.224944874313989
5.04706394797134,-0.80637926873751,1.45816364492325,0.290673084312095,0.467629973276404,0.348612157340697,-0.227263398496374
3.79211439708753,-0.367519250867184,1.445651953168,0.287702177939812,0.464609516828725,0.343914301327835,-0.224298712695782
4.683537705837,-0.764339414202347,1.4580910463416,0.294374670763539,0.46910577683169,0.345319285072517,-0.224050149913307
