"mu0","mu2","mu1","mu3","sigma0","sigma1","sigma2"
4.01270575035944,-0.535943984390559,1.46375332355613,0.33360215818398,0.470720589513438,0.343993800456554,-0.227069610046812
4.43486097429998,-0.472583252653059,1.46229323146136,0.315189067654904,0.464112467385393,0.3458246571309,-0.229333510200584
4.81044775315595,-1.23856485278813,1.4855699094768,0.309868748510708,0.468223326315457,0.348867003052925,-0.230421081053594
5.15408913027794,-0.747261288793395,1.4628512159075,0.343182270934249,0.467611529609328,0.347061749664156,-0.22747338810566
4.21474621720281,-1.0641508814078,1.47008057148417,0.342008375081525,0.466991744812867,0.349542270902953,-0.229773819978902
3.72057482916012,-0.511915592774972,1.48100835002648,0.336342034440407,0.469413054812224,0.351120667138997,-0.228658685701672
4.60067002839176,-0.821334601963858,1.48630631766009,0.326398843053548,0.464615637597154,0.350892562579642,-0.22935031223486
4.94343695610732,-0.214417831943898,1.49975167988518,0.354538024031967,0.465150622164813,0.350222530099562,-0.230194980320392
4.58392521207912,0.207034705738359,1.4858932989558,0.33372736566458,0.463706762605084,0.351444615610935,-0.231197322876054
3.33733899286724,-0.363062825222553,1.47073312575131,0.350763428068403,0.46453150485266,0.350674438662335,-0.230074604246025
4.06375257381977,-0.657111428393801,1.47698248227076,0.340473174773624,0.470245389671984,0.347865099549992,-0.224551427901273
4.39413822743558,-0.113796305461576,1.46623212315884,0.309146129636987,0.467544816389819,0.350987797619505,-0.22513443651876
4.04116380933622,-0.082757353857676,1.47649852980737,0.327309134945445,0.46808114100468,0.348523242731218,-0.22558054319815
4.45278260489824,-0.125334119048201,1.47075931093259,0.326019498335809,0.466919514110463,0.349898669461416,-0.231917511044631
3.94592782434819,-0.398523460964589,1.47294544773798,0.293480303499363,0.467836682728611,0.346497703950584,-0.226616146991266
3.61770756912683,-0.719740520380212,1.47684839491367,0.304788842457475,0.466870308872678,0.350846955072177,-0.230912540449829
4.53701578674765,-0.399234201015686,1.48665477165205,0.282157755418536,0.472519020531452,0.350559413466049,-0.228585857654552
5.06544122743263,-0.780048505329072,1.48560143130189,0.279029477300013,0.472881281189522,0.348396030521839,-0.227715891935192
4.7191363353773,-0.498850717686135,1.47842798156014,0.312325478671603,0.466915579089108,0.352716848436372,-0.231084618484581
4.98188950270512,-1.06968753136696,1.46941643285661,0.270126783190772,0.470753184353733,0.346845597089099,-0.22432507957653
4.44673807189316,-0.887529543559031,1.46469675579227,0.252815718628874,0.46740300339941,0.34817039386707,-0.226160880490571
3.33990143107161,-0.533876556485934,1.46879889802553,0.247516434165494,0.467969577501141,0.34646783272147,-0.22545559823891
2.73891823230309,-0.608774276888355,1.46138542468842,0.252587588224161,0.464434242307368,0.348550237541546,-0.229315025854737
4.74541145425884,-1.11304199097098,1.45678619819393,0.252521199543992,0.468732463696639,0.345281249527096,-0.226103337229572
4.53855317196352,-0.371199317777094,1.47031593599131,0.268605681040322,0.468061209024775,0.348995888698852,-0.23006688357439
5.81723270729261,-0.876200655356234,1.48163902140468,0.258079348163237,0.470340333570716,0.347912353405685,-0.225356132214643
5.15109578417032,-0.40738865765833,1.45904187758018,0.256800864646206,0.47036955167354,0.350052851388952,-0.229002565631351
5.0372043312828,-0.807400695415331,1.45997214383972,0.260236217896787,0.466027717668358,0.343746372053032,-0.222669243592293
3.9228190557604,-0.602731190106869,1.44821151727961,0.218626139909012,0.463950447459378,0.343254985292504,-0.224314179115825
4.1588482958246,-0.56753220872506,1.46142633771326,0.23301248429045,0.465592903218594,0.348199882875202,-0.226534887753474
3.23111282591474,-0.501462676813553,1.46306119794977,0.253831903030032,0.465284228036072,0.344960823446734,-0.224619732344893
4.25971525730472,-1.41440812292061,1.46488957115858,0.262199270245939,0.467703684905504,0.348732951024392,-0.228060977479724
5.1862137590087,-0.217343763413919,1.48202503146519,0.266207289724836,0.46900081901375,0.350641856015338,-0.229971505117564
4.67061085298842,-0.683122929418358,1.48331562859891,0.294230684756911,0.470837698398898,0.349508012992658,-0.227452162369297
4.20430639859372,-0.765809561140201,1.46587250415314,0.318111074290041,0.470376939255474,0.353450512891167,-0.229513593194806
4.36766330897684,-0.0269912807896194,1.48564421270645,0.317087855343531,0.469458871600484,0.350980925795985,-0.229502455503187
4.31485047623422,-0.98756756281112,1.4731295838991,0.32899594330716,0.46678362999635,0.348250143773377,-0.228008223870311
3.49908822786703,-1.23404663486269,1.47414955070446,0.343987861403556,0.467725104398106,0.347596892891292,-0.228792337710415
4.35631993469047,-0.526621898708072,1.47367846148628,0.354086474747978,0.467118240449327,0.348543802834386,-0.22929000668406
4.25336223073962,-1.04407385814366,1.4686914570679,0.344810618969217,0.466991004031952,0.34688777435813,-0.226292458302244
4.52380776418366,-0.982351396533996,1.46468695903181,0.317949095291593,0.46975555121067,0.347460428775803,-0.226816046008787
3.09073046572467,-0.241633959339309,1.46607191990094,0.256848020372767,0.464971420243376,0.343635773872063,-0.22621969384086
5.42812084180699,-1.0774891034961,1.45854499874417,0.26708565001171,0.465878560694399,0.341602784039267,-0.226218287957752
3.41982288032701,-1.24271079435932,1.4589172029392,0.266386237332165,0.46772386941379,0.343346580340758,-0.21998109362038
3.43819758247283,-0.966988848547017,1.45759812390965,0.275952059360222,0.469364150133751,0.346787876049861,-0.23126538283705
3.99904627543035,-1.46583158055001,1.45494943122441,0.266642611719961,0.465471482871377,0.346821321949484,-0.22619000965514
3.68668068504493,-0.40670050332926,1.46748609008156,0.309966136697164,0.469011226504889,0.349518628160346,-0.224530170368663
5.01247602995625,-0.453354845987818,1.44607562986068,0.295633959931044,0.466353601450106,0.345347071878512,-0.223941173545236
4.81050193719576,-0.29605106894977,1.45930750937309,0.301710434170005,0.467504693082367,0.3439814534148,-0.225983581509251
5.61292635530632,-0.893956207909274,1.45481135436711,0.307840133856216,0.468493340780037,0.345387084318422,-0.227357647637684
4.192370705598,-0.728559781578345,1.46163216043075,0.302500027021185,0.464658991717107,0.345690245306636,-0.224012343548606
4.61023520743154,-0.911528359024108,1.457970900796,0.289726428247635,0.464106957558897,0.346296302391338,-0.226503784345612
4.17827228929646,0.243182578585145,1.48325648626129,0.241685728441471,0.469595867895688,0.353290787764774,-0.231181808734326
3.31354717450531,-1.3799792285316,1.47973883753891,0.268302338709619,0.468512070450513,0.347959906253003,-0.229704707539181
4.98559609664459,-0.318339421175582,1.48097514574855,0.256419527928899,0.467854836498726,0.352152424180877,-0.231537232152838
3.82492071893344,-0.69945185180962,1.48500344312166,0.265923556626673,0.469137087142765,0.352024511077917,-0.231252866967431
5.21648683599103,-0.155423949979863,1.4867582239957,0.277206172295836,0.466171511808381,0.349231629173307,-0.227476947098481
4.68720810568042,-0.408051517782141,1.48599746953506,0.245935831251013,0.465514748332841,0.353326762982688,-0.231309499386391
5.65020782520552,-1.08089404908052,1.49164789216042,0.287748755514784,0.465320627667424,0.347048388644203,-0.225167633327638
4.54216789644665,-0.225607044355478,1.48893472052742,0.282744572564762,0.466423219910227,0.351950786167881,-0.231052722906729
4.01911898522354,-0.585287753486146,1.45901927979178,0.306863014259521,0.471095068713074,0.342683937674588,-0.223749576147517
5.11112052152342,-0.246248302662996,1.47623580947042,0.326162115606387,0.467609653663591,0.352442230595111,-0.232037043552785
4.74439933476943,-0.927207152088086,1.49169765986664,0.342590718306349,0.466103814022124,0.348511930530342,-0.226537203671617
4.19972822661892,-0.661998367199049,1.4805676982074,0.295976920949387,0.466994035031763,0.351691350275236,-0.231574255103076
5.44602482685054,-1.23124233832726,1.47908829030045,0.295955550459112,0.468197971307621,0.352590524107161,-0.231103347366057
3.67389899737203,-0.934137730239958,1.48282041903245,0.295857070370548,0.468098929163476,0.347807754937402,-0.230334592367589
4.11206098153948,-0.560042294580735,1.46586068597558,0.313546001128145,0.4680169471157,0.351085038898778,-0.229792025780474
3.75124866708381,-1.0503916563127,1.47370129962263,0.321786147716766,0.471111274155921,0.347954048557841,-0.226217743751945
3.33573935222568,-0.53458882502877,1.48165355063249,0.339115053946733,0.467483790322958,0.346008509293372,-0.228243366939474
4.28736137570772,0.121441951717245,1.48209027429236,0.3761747079641,0.468711520939887,0.350825089364802,-0.231957228706858
4.91526112528025,-0.299100403214337,1.47913448094687,0.384520779165643,0.468178613733622,0.350486171986212,-0.23234601439617
5.17476079657621,-0.0144731725792826,1.49072818722317,0.366191453097309,0.470862648360659,0.347017213337318,-0.223982194957027
4.45551118704789,-0.215301187345625,1.48712467463743,0.358400118768773,0.468814079951006,0.347487193020553,-0.230380835591045
4.54393568711096,-1.01553546278035,1.48310463955993,0.374283993249885,0.468054777083106,0.348074429622946,-0.224752405855162
4.18977411851301,-0.508644588781736,1.47125156400227,0.346525086902726,0.468518993087036,0.348255127871735,-0.22561141484083
3.89189494208535,-0.660831933680475,1.47985751325079,0.333990120960715,0.465901161960225,0.350593135719903,-0.232983424411942
3.59063863051841,-0.314126191248675,1.46539696763355,0.348437911831098,0.465342784252882,0.346955822376334,-0.226140179009699
5.56399949954601,-0.202718501071005,1.47025237527288,0.340594310872215,0.467749565112717,0.35143951029621,-0.227591882253409
4.92838516989833,-1.73508454371329,1.46549180488897,0.34969973065987,0.4699291738659,0.343385737539526,-0.228014446662336
5.24973786388038,-0.586150027534565,1.46853530840003,0.347219573590534,0.467667507945786,0.343209903914236,-0.230548897524634
4.15803063386262,-1.2687484441971,1.46623788555518,0.320157806870898,0.466966239561289,0.348272921963902,-0.230957141409834
5.02495556677027,-0.305130813525057,1.47088648887879,0.334072108540069,0.469338457143879,0.341703265792178,-0.225648097419852
4.39179770274993,-0.531889047183166,1.47366035907803,0.32699734023876,0.464372347527485,0.347962648715389,-0.22692622544363
4.56696894559268,-0.51599178883205,1.48350972384787,0.317081195921662,0.46610681723997,0.351896719302971,-0.230428343072166
3.93150280860446,0.0036022985950529,1.46693638782177,0.355659896677011,0.467140058984332,0.344176852577968,-0.225322414076351
3.90039008130851,-1.06646031118401,1.47296279913044,0.361816782163707,0.467776527950576,0.349903506246295,-0.230773689135666
4.51123390398802,-0.260209157530483,1.45736502982282,0.312344294552269,0.466320842800842,0.345350481660071,-0.228434468141591
4.77472114520236,-0.367812607268664,1.4654223363731,0.285296428683656,0.46898271402465,0.348206160721716,-0.225004343327366
4.08219952849893,-0.319786342153817,1.45827017931638,0.301182330664407,0.467062633553932,0.344080271764792,-0.223319861514689
3.89023210764842,-1.09477325519318,1.46525662903782,0.261628862198746,0.466406297786627,0.348363693329664,-0.228446124879343
5.11633452630227,-0.702547277510722,1.47090795474929,0.258539937642329,0.465777548994693,0.352684608184136,-0.233679926813733
5.0004870595719,-0.886217608435456,1.4661190332395,0.25720574268181,0.462863889082525,0.354506590419919,-0.234858972756036
4.35333627996954,-0.353421511705492,1.47854073695246,0.273081023915049,0.465035771232121,0.345789580781002,-0.223949245481884
3.38470525636927,-0.907225747071904,1.47437646351897,0.255856540345355,0.466605987605501,0.354046457072319,-0.233653488300105
3.87245455299314,-0.592355566428887,1.46606381145832,0.26298690634229,0.468195980580838,0.348425961254203,-0.229748342846034
4.78740990128862,-0.691919942074676,1.45832219734479,0.275719264823426,0.467797268006472,0.342401081671624,-0.225586741037311
4.91033518623044,-0.535521752541628,1.45975723835006,0.292985074793721,0.467078282922057,0.350863583743477,-0.227106563470208
4.52062726139676,-0.976493298246415,1.46440738101513,0.305635895617319,0.467180488858696,0.343679795438977,-0.225290281202339
4.69875865798454,-1.73933597697344,1.47169641216684,0.287660134931523,0.46445688885962,0.354023070175041,-0.233992355918049
3.94472058896449,-1.13386784059628,1.48593279303929,0.306416676738046,0.466925952949776,0.3488032950743,-0.226923121364858
3.77177273241173,-0.277677200232566,1.47045800075518,0.324637436825911,0.469329756531251,0.346359361245293,-0.225845252583801
3.90755288772295,-0.790062566987043,1.47954899963675,0.343615591873245,0.468557539483692,0.349906668449143,-0.228124001276273
5.49809457010542,-0.0427582690854298,1.46941749458348,0.328802690543141,0.46876477333589,0.345171000182577,-0.221945277762288
4.30624294533353,-0.644919625776805,1.46922568042789,0.320704634177392,0.46957460343197,0.352903734337721,-0.229939658716216
4.42620888385507,-0.405380915664421,1.47100514264093,0.316273005183459,0.46563984331626,0.348978025665224,-0.225908326529562
3.40115770530221,-1.22478554439877,1.46404366114111,0.31791487360708,0.469109114413561,0.346665532610652,-0.225224264275505
4.70466130212081,-0.379263543662381,1.47023005241699,0.298332206751705,0.468047626377673,0.349602737065776,-0.232022662465432
4.32017730084533,-0.0643427463789621,1.46804111537833,0.306421725922269,0.466413772438336,0.347223780143202,-0.227116512709477
4.31734920699736,-0.076086784553079,1.47162811258078,0.323817580180444,0.468793492594,0.346899605161471,-0.228218829290428
5.84315761984206,-0.219337391124373,1.47198668491931,0.323355280658532,0.465425156963436,0.349976422544498,-0.230392189071453
3.96512016904822,-0.888720928073117,1.47142804321248,0.343896136084889,0.468786120965986,0.345266270688433,-0.224800126135641
4.45739775582004,0.164982332515615,1.48977159185204,0.343828670208631,0.468279279434301,0.356656892262962,-0.238469466099019
