"mu0","mu2","mu1","mu3","sigma0","sigma1","sigma2"
5.75120705771837,0.227925457554475,1.44614019236807,0.346461964907205,0.467681622199164,0.348367100738493,-0.224354353956293
5.54818223258293,-0.300049578229703,1.44795329878396,0.343361919268721,0.46662098842639,0.344296428204314,-0.223020633877501
5.04513307410514,-0.127607286206832,1.45595024469144,0.311948630581867,0.467844329570694,0.346855501308979,-0.226327901809214
5.02315706002194,-0.315059754511999,1.45619889433824,0.310860847503062,0.467768199639812,0.346905094524508,-0.225768859118454
4.95908384263817,-0.390709678237095,1.46333697874664,0.31630614497639,0.467398942421697,0.348773788950128,-0.226903009663613
4.89186739807676,-0.8794163574589,1.46926929708961,0.283778714848728,0.467305606893968,0.350359952241168,-0.226820283021358
4.86543962968208,-0.476449868201209,1.47116718489827,0.279661912778834,0.469586014042417,0.352753766133601,-0.230451274268033
5.07596060083439,-0.354130191563759,1.45618037613826,0.281467153465605,0.470958515516379,0.345385322576216,-0.226053079806601
4.2018253042757,-0.0666819453302766,1.48091646633956,0.310553918990825,0.469002670538966,0.353891558474871,-0.230661232576236
4.85290311587674,-0.20111119188576,1.47630610584954,0.322834812102458,0.466990662050344,0.347057780116863,-0.225111870276518
4.41583966210729,-0.523245702121879,1.46877658388407,0.347659644923959,0.469949931280824,0.346288349761358,-0.227863799619828
5.4580742318717,0.570928194771751,1.46357699548553,0.350185218992721,0.470061346471695,0.35341830640497,-0.23063977144826
3.90369106974506,-0.857841725162082,1.47453163182826,0.370439126901687,0.46824242847007,0.342529709064838,-0.224867389465189
5.66475305159759,-0.367402997594798,1.455124085005,0.360263437167277,0.469260954045101,0.350696232942902,-0.231889315981742
4.20030036132661,-1.05536104879621,1.45696389324738,0.365573501620992,0.468578941081509,0.341592873976219,-0.220671968129039
4.39490725590707,0.200061255889418,1.45946746305431,0.375080795640518,0.468013638608379,0.342455757772761,-0.222389612720579
4.4556585262613,-0.119246495145769,1.46297590710147,0.363392856169677,0.46702058904039,0.350706886499489,-0.228709391601216
3.00483720044397,0.208092433246225,1.45466195619572,0.383969811615264,0.470430023098041,0.347411338097956,-0.225010754542014
5.03953561768276,-0.00317300694578587,1.451124532139,0.344955058262174,0.466554424206322,0.352833909347863,-0.232377384476629
3.72310193392049,0.0528698727324888,1.46078169538816,0.324404279381414,0.467702620384075,0.343018898564298,-0.221857715607601
5.1310345530697,-0.528611478257342,1.44845014774425,0.32602133731764,0.470404614350216,0.350386837937891,-0.232579115236053
4.74386819783266,0.0789136082774461,1.47451741485558,0.334272724577809,0.464789166073861,0.346409546875993,-0.228423659342208
4.98356873480137,-0.926990164740236,1.45469885181771,0.294289523635378,0.470914899750917,0.339373452167199,-0.222746114952924
5.0634478934019,-0.705175729026311,1.46451278198984,0.307315873572811,0.466614167023307,0.349077835609493,-0.234353082060349
4.47349239228296,0.18017180871651,1.46615474555072,0.322163237620526,0.469165764118415,0.342610510177057,-0.223508640037528
4.01819286386853,-0.120475244397295,1.47222397813151,0.311277755268117,0.466990397765855,0.352420457657876,-0.233092124803726
4.42224263854832,0.0628572150234696,1.4593601185902,0.347890514735245,0.465586830559916,0.346454269636826,-0.226362885295479
4.50438624654652,0.0890926429806755,1.46682631961046,0.323501978231561,0.464739908450743,0.349547152564525,-0.227508411381002
4.49449314001951,-0.419678814231843,1.47010312783083,0.322329441665606,0.468561672766648,0.350220684966192,-0.230106087001723
4.51796548274081,0.053934906282273,1.46909787267078,0.264310278322058,0.468600462339756,0.345509748921431,-0.228257065482689
3.76975425476391,-0.532475827970082,1.46127930730781,0.259843311538053,0.46676559541314,0.346459263125709,-0.223704577029518
4.14356064537646,-0.295834695251651,1.46231892347884,0.258356899776487,0.468151459750806,0.349855506376509,-0.227053760662287
5.12847185677336,-0.439388386364998,1.48061563193675,0.283180320659703,0.468102204089228,0.347803443590642,-0.231347459005043
5.35016370778809,-0.0622406728335931,1.46719313309255,0.287733190765145,0.468360339546734,0.34533894262036,-0.2228488212186
5.23080307770794,-0.423493919878047,1.47230799188029,0.269254181088663,0.47029643191426,0.351082415585339,-0.23251917142665
