"mu0","mu2","mu1","mu3","sigma0","sigma1","sigma2"
5.54489184418496,-1.01354959102951,1.44634530088158,0.305861222612445,0.462754199652977,0.345305185864369,-0.224714607468475
5.02180008306337,-0.793925902958531,1.46523741755514,0.385081876957927,0.46589001566146,0.344085397957675,-0.223483680520618
4.7550150984227,0.0939676488364954,1.4636219616633,0.365202467796903,0.463143702070571,0.350560907037838,-0.223424310118024
6.19711617796942,-0.0722871667853199,1.45810509702811,0.373738782610341,0.463744333604889,0.346396730593791,-0.224815051121687
5.17772422225213,-0.449975378846103,1.45384166881586,0.362421922586537,0.463970982274898,0.345513324902213,-0.225519269738641
5.19177884525502,-0.0615997257255612,1.45184135484666,0.337578128886746,0.464940016840532,0.341656858073525,-0.22127819740175
3.80392358055087,-0.677432953236528,1.47740447004275,0.315830129903832,0.466678731113517,0.348478294050878,-0.226123195241971
4.03564037221114,-0.551309674692487,1.46760747432069,0.302264829793336,0.462441079109586,0.346165681881476,-0.223508490495849
4.66456279643272,-1.02149101967614,1.46604024063166,0.288699204658595,0.463261870583602,0.351279334363891,-0.229670685681334
5.88689082816167,-0.926238867158057,1.46071904491366,0.303890647138099,0.4651827697264,0.343293344602057,-0.221894783714525
5.07934504795128,-0.50332251667734,1.45749943443146,0.314951573155564,0.463320217715962,0.34488188376881,-0.22406842877512
5.14463642023057,-1.08647122379985,1.47136682554425,0.319609546203395,0.464570867418213,0.346611276224771,-0.225410861474278
5.04352357080325,-0.145199331901766,1.44791461602124,0.27855298591412,0.465675768708861,0.34510307795142,-0.224418527326799
4.63135446442474,-0.56677591336601,1.45634927905297,0.280625654465456,0.463695450522681,0.341267800874923,-0.221343810300242
5.95437368157639,-0.264145813101608,1.47241415074431,0.269204881705292,0.463229098848636,0.347920744182709,-0.224484456636744
5.03358810015722,-0.514994494530886,1.4673286359602,0.296296943308997,0.463739582741245,0.346943041702473,-0.226412086106224
4.89452656967971,-0.055798649803387,1.45845994468951,0.329758654807741,0.464389530428445,0.345243171952623,-0.225749700986448
4.60282215186035,-1.3678092089842,1.45470916477223,0.347112975452719,0.465870584882744,0.347127376264533,-0.224720639348519
5.38296892335281,-0.346624186301762,1.47012564933185,0.27116071479437,0.462091408980306,0.349926067529281,-0.231682545214194
5.73152535101718,-1.08184005684112,1.46282929239127,0.29683147230714,0.462629242935433,0.343235088298431,-0.224877996598343
