date,00164,00183,00198,00232,00282,00298,00427,00430,00591,00596,00656,00662,00691,00701,00722,00853,00880,00891,00963,01001,01048,01078,01262,01270,01303,01346,01358,01420,01443,01468,01544,01550,01612,01639,01684,01691,01766,01975,02014,02115,02171,02261,02290,02483,02597,02667,02712,02794,02812,02907,02925,02928,02932,03015,03028,03032,03086,03093,03098,03126,03166,03167,03196,03231,03287,03366,03379,03513,03552,03631,03660,03668,03730,03761,03811,03987,04104,04271,04336,04371,04393,04466,04501,04625,04642,04745,04887,04911,04928,04931,05100,05142,05347,05371,05397,05426,05440,05490,05516,05546,05629,05705,05792,05839,05856,05871,05906,05930,06163
2002-05-01,4.162635,2.916541,5.7085333,2.808631,3.418006,2.9131231,4.1758184,3.5644903,4.7832403,5.746619,4.3545294,4.416541,5.9433966,5.765174,4.0869513,3.627967,2.4097052,7.1152716,6.4575567,2.9985723,3.182166,4.711463,3.9253302,5.1308966,4.1533575,1.58451,2.5786505,4.5039434,2.5600958,2.9663458,4.47367,2.3096075,4.671424,5.2939825,3.0283575,5.7295294,4.419959,4.8672247,5.3838263,7.801795,5.083045,3.633338,2.9346075,4.5679083,3.924842,4.522498,3.69242,3.202674,4.2231817,6.7212286,5.2954473,4.3447638,4.7744513,3.22367,5.0669317,8.842322,5.5649786,5.259803,4.412635,3.985877,2.980506,4.890174,4.5893927,4.05326,3.2690802,5.241248,3.3662481,4.1172247,4.159705,8.626502,5.064002,2.7036505,2.2890997,4.0166388,4.810096,3.9663458,3.407752,3.107459,5.037635,5.796424,6.6792364,5.3057013,4.8984747,5.11576,4.7295294,4.404334,2.8931036,4.4888067,2.706092,3.1909552,5.2959356,3.088416,5.3213263,4.6011114,3.5854864,4.387244,2.4097052,4.0073614,2.3735723,4.0981817,4.8135138,3.970252,2.1982794,6.4556036,3.2690802,5.246131,3.9629278,5.4258184,4.600135
2002-05-03,5.8018465,4.427335,4.1246004,4.2935457,4.755948,2.9024324,3.8575106,3.507413,3.2066317,1.8662997,3.6524324,3.8345613,2.4488192,4.1817293,2.993741,2.693448,2.2530184,5.5401278,3.5782137,3.2686434,2.7032137,3.6084871,4.179776,3.328702,2.4703035,1.9732333,3.5811434,2.2632723,2.6739168,2.6148348,3.4165926,1.8536044,4.9185457,2.9942293,2.9493074,4.618741,3.6978426,2.287198,2.3365145,5.9854403,4.3697176,5.4683504,3.6890535,4.2569246,4.603116,3.7198153,3.2705965,4.6070223,3.8750887,3.7720613,5.0415926,4.5064363,5.0288973,3.6626863,2.743741,5.444913,2.3057528,3.3819246,3.1329012,3.5279207,2.80087,3.7207918,3.69003,4.0450106,4.78671,3.5367098,3.8389559,4.154874,4.462491,7.1436434,4.823819,2.9097567,2.4043856,3.406827,4.1260653,3.8838778,2.8047762,2.6026278,3.0503817,2.4956942,5.3506746,2.2408113,4.630948,3.2950106,3.4786043,2.4839754,4.4771395,3.7310457,4.280362,4.177823,3.8907137,4.406827,3.8326082,4.59628,3.009366,4.7549715,3.844327,3.56503,2.6485262,4.2598543,4.3291903,3.95712,1.4644443,5.2256746,3.9649324,4.6006746,4.3814363,2.396573,2.5083895
2002-05-04,4.3376474,3.0778816,4.019288,2.8298347,2.5148933,3.670655,3.0549324,3.0720222,4.4196787,6.6433115,5.2717295,4.3259287,4.6188974,5.55005,4.142823,2.5588386,3.3039558,8.696046,5.72046,3.2824714,2.8967292,4.9362803,2.5446784,2.9255378,4.2561045,2.868409,3.7316902,2.689698,1.9104011,2.8845222,4.361573,1.8527839,4.024171,4.1862803,3.3762214,5.3205576,4.9138193,4.019288,4.128175,11.0188,4.1867685,4.5529795,3.3591316,5.281007,3.0202644,3.6208503,4.4348154,4.3498545,2.8342292,4.1940928,3.899659,3.2341316,4.152589,3.5554206,4.731202,10.544679,4.8479013,5.159913,4.565675,3.9855964,3.0271003,4.5813,4.8098154,2.986573,3.2443855,2.1535652,2.6130378,4.3708506,4.1521006,11.358155,4.8063974,1.4597175,1.8679206,2.8298347,3.5046394,3.1569831,2.448487,3.2478034,3.5588386,4.8972178,7.9753428,4.9313974,5.7141123,4.784425,4.8234873,4.164796,3.4387214,3.3977058,3.5588386,3.6716316,3.2136238,3.962159,5.028077,4.3239756,2.408448,4.175538,2.4099128,4.0876474,6.991456,3.9191902,3.6838386,2.1491706,1.7419441,7.263917,2.6066902,4.636964,3.4533699,5.721925,6.1140146
2002-05-06,3.2786336,8.146309,1.7581257,2.4851766,1.5872272,4.991524,1.5462116,1.430489,3.5891805,6.1536336,1.8196491,1.6673054,3.6658406,4.6497273,1.31086,1.473946,2.2073445,7.541329,3.7825398,1.805489,1.5506061,1.7854694,2.3865438,2.8167195,1.3562702,2.3792195,1.161446,1.2073444,2.4890828,2.5706258,2.3797078,1.7757038,1.6521686,1.4651569,1.9402546,1.8123249,1.7649616,4.2342,3.2732625,5.2854695,0.83087957,2.088204,2.871407,1.4710163,1.4436725,0.8982624,2.9334188,2.6419148,3.6243367,5.143868,2.0974813,1.6326374,2.0838094,2.0237508,1.1282429,3.914864,4.006661,2.9343953,1.0838093,1.5257038,1.1853718,1.2820514,3.3738484,2.069161,0.42023504,2.6013875,2.2322469,1.732735,2.456368,7.0467,1.0164264,1.4192585,1.8259968,1.8113483,2.0271688,1.0691608,1.6175007,4.1902547,2.6692586,1.8396686,6.3167195,5.079903,1.6223835,3.096993,2.6775594,3.1463094,1.9163288,2.400704,2.387032,2.9104695,1.3758014,3.9177938,1.3738483,1.1199421,1.3494343,2.2268758,2.491036,1.1297077,7.567696,1.6238483,1.4832233,1.5950397,1.7556843,4.8880086,2.1922078,1.7249225,1.2962116,3.7766805,5.5681844
2002-05-08,4.3406277,4.894827,3.0730498,4.535452,3.3787138,3.9143584,3.849417,3.708792,4.7185574,5.5403347,3.523245,2.8752959,3.9959013,3.9128935,1.6184599,4.0310574,4.535452,3.1946318,4.4563503,4.75469,4.8870144,5.0188503,5.3386745,2.979788,4.4949245,3.6223662,5.841116,3.6067412,1.7986357,3.8606474,3.49346,3.6467803,3.2302763,4.9163113,4.66094,3.7595732,4.0247097,3.8635771,3.6536162,5.044729,3.8679717,2.4836943,4.940237,4.136038,3.8601592,3.2976592,3.1892607,4.329397,3.3762724,4.5725613,4.0247097,4.813772,5.578909,4.528616,4.1028347,2.8386748,4.205374,4.919729,3.636038,4.617483,4.6091824,4.201956,5.0247097,3.6868193,3.217581,5.2288113,4.3284206,2.627249,4.720999,7.1980495,3.3108428,3.1458037,1.7009795,4.236624,6.410452,4.245901,5.387991,3.5315459,4.4529324,4.1287136,4.9636745,4.9373074,3.3938506,4.2273464,4.9998074,3.7629912,5.0398464,7.4060574,3.0637724,3.4563506,4.542288,3.1980498,4.200491,3.9783232,4.0969753,3.8445342,5.0120144,0.94512004,5.3938503,5.298147,6.439749,4.094534,3.2673857,4.9983425,8.365042,4.299124,3.0784209,3.5623076,4.25469
2002-05-09,5.351222,10.317531,3.4342299,1.6207533,3.050929,6.40005,4.4459486,4.0548353,4.899562,7.631007,3.29214,3.5348158,3.839015,3.7594252,2.930812,4.9737806,4.7022963,5.031886,5.3014174,5.281398,5.7599134,2.5343275,2.736476,4.0743666,2.4581556,2.6378431,5.700343,1.5260267,4.187648,2.719386,3.9410658,1.3106947,3.274562,2.882472,5.8468275,4.3053236,3.6646986,3.5875502,4.429347,7.4425306,4.1383314,2.682765,1.9527845,3.5470228,2.8692884,1.6261244,2.1925306,5.0382338,2.641261,7.239894,4.72964,5.1144056,5.517726,5.6734877,3.989894,8.9938,4.014308,4.361964,2.656886,4.3414564,6.097804,2.649562,5.4698744,3.3414564,1.0318861,4.485011,1.5851088,2.4913588,4.970851,6.1798353,2.0436049,2.7857924,0.95962054,2.3121595,6.4044447,4.65298,3.220851,6.0567884,2.7110853,4.441554,8.530421,7.8292494,2.5050306,5.1207533,5.037257,3.3976088,2.5328627,5.074855,1.1603041,2.0880384,1.2345228,3.6329603,4.1231947,2.819972,3.5709486,1.9693861,3.3102064,2.6363783,11.875148,5.4527845,6.1612806,2.3688002,1.7438002,4.778468,6.5919447,1.7745619,1.16714,7.3741713,5.571437
2002-05-11,3.8089712,6.0037956,3.0579946,2.775768,1.8158071,4.665905,2.5218618,2.4847524,2.7420766,2.411022,2.9051626,3.6014516,3.417858,3.5858266,2.9793813,2.348522,2.417858,5.575573,3.393932,2.2577016,1.9251821,3.4940298,2.9818227,3.7352407,2.8411977,2.8285024,1.0267446,1.1248891,2.3524282,2.3934438,2.9100454,0.9369009,3.0804555,2.0409048,1.7371938,2.9862173,2.7464712,3.2069204,3.376354,3.7293813,1.5267446,2.5872915,2.5526235,2.8402212,2.6844594,3.10194,3.2103384,2.037975,2.3387563,3.8910024,3.6761587,3.222057,3.166393,3.1214712,3.0477407,4.0140495,2.6546743,2.8089712,2.6151235,2.9603384,1.2503774,2.6981313,2.9295766,2.3377798,1.8158071,3.4705923,2.0619009,2.3094594,2.9398305,1.716686,2.260143,2.386608,1.2752798,3.622936,2.2952993,2.5506704,1.2713735,4.2620964,2.6805532,2.6200063,5.7293816,3.0589712,2.6673696,2.1532094,1.9398305,3.3392446,3.0614126,3.3426626,2.3411977,2.1405141,3.0433462,2.495983,2.9505727,2.3455923,2.7059438,1.5609243,2.5594594,2.8089712,6.6786003,1.6654165,1.6053579,2.947643,1.0824087,3.001354,2.1244009,3.2699087,1.4593618,4.3997917,2.8890493
2002-05-13,1.0148416,1.7858377,3.008494,2.562693,1.2365212,2.8966775,0.682322,0.90595484,2.8458962,4.5651345,2.6852517,2.4733377,3.3722634,2.99824,2.515818,1.798533,1.1969705,3.3151345,4.1999,1.1764627,2.0719705,4.6828103,3.3185525,3.4923806,3.4611306,2.1886697,1.4957986,2.9069314,1.2536111,2.0656228,1.9093728,1.3551736,2.3747048,2.71699,1.8927712,2.6603494,2.8087869,2.272654,3.1481423,5.1051736,2.522654,2.2438455,3.0534158,3.8136697,2.8913064,4.2755837,1.2843728,1.1598611,2.5841775,3.5465798,3.611033,2.4406228,2.5499978,1.3302712,3.5075173,2.9777322,2.8478494,1.8834939,3.9972634,2.4503884,2.1159158,4.1500955,1.8068337,2.5792947,2.4957986,2.3048806,3.225779,2.6120095,1.1915994,3.895701,4.7208962,0.90253687,1.4743142,2.8590798,2.7614236,1.017283,0.9796853,3.49824,4.331736,3.8703103,3.892283,3.7809548,2.3805642,1.9957986,1.7531228,2.5431619,3.257029,0.8502908,2.2130837,2.0929666,4.543162,2.7545877,3.3117166,3.2262673,0.72822046,2.7150369,2.7995095,2.5558572,3.104197,0.86445093,1.0568337,2.8165994,1.4728494,5.1603494,0.8737283,4.7057595,1.444529,4.0148416,3.1696267
2002-05-14,3.6431503,5.564537,6.1626816,4.1309433,4.328697,3.4995956,4.0459824,3.529869,5.675865,4.507408,5.3394394,5.463463,6.6656113,6.491783,5.599205,5.8169785,5.0826035,7.0098495,6.762291,4.6778183,4.904869,4.862877,5.175865,6.0620956,4.550377,5.2491074,5.008873,5.623619,4.090904,4.769127,5.6275253,2.7115097,5.041588,5.607506,5.8584824,7.023033,5.6607285,4.03817,7.137779,8.584557,6.0874863,5.4746933,5.441002,6.154381,5.562584,4.9561386,4.969322,4.3184433,4.8843613,7.8365097,7.248131,5.894127,6.35067,4.97567,5.27108,10.418053,4.6245956,5.3833847,5.2476425,5.4493027,5.3843613,6.1709824,5.0791855,5.685631,4.5030136,4.5601425,4.6748886,5.328209,3.7193222,8.024498,5.606041,4.951744,2.3286972,5.1553574,6.469322,4.715904,4.897545,4.6436386,4.9927597,5.920006,6.804283,5.463463,5.4771347,5.0078964,5.527916,5.6104355,5.0132675,5.9229355,4.734459,4.720299,6.425377,3.737877,6.515709,5.845787,5.420494,5.469322,5.652916,5.2959824,4.219322,3.828209,2.8067245,4.7422714,2.4610214,6.8081894,5.079674,6.073326,4.3501816,5.7896347,4.44149
