lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,mu.1,mu.2,mu.3,mu.4,sigma.1,sigma.2,sigma.3
-2494.345740560895,0.9274345934883083,0.2880949526780894,4.0,15.0,0.0,2497.9031131971096,5.0154959257492395,2.248177064616289,-0.5700284998121001,0.2848506006764484,0.43434201133045086,0.332187643327221,-0.22380217297878927
-2491.718655687573,0.942132478669037,0.2880949526780894,4.0,15.0,0.0,2497.621832923843,5.071785580235594,2.0973896417862,-0.46814116031506425,0.32710675094740105,0.4689400700948582,0.2721824194420553,-0.19061309198330942
-2491.5289724341137,0.8973435224168089,0.2880949526780894,3.0,15.0,0.0,2493.2959428280033,5.080787113692129,2.098801333534969,-0.453460982830315,0.271705656424924,0.48063959882535534,0.26204573286958016,-0.15955209445784294
-2492.6267277045727,0.9049507935145119,0.2880949526780894,4.0,15.0,0.0,2495.3073253981765,5.108580799071698,2.2983423165003036,-0.5991378797395499,0.26428481369371376,0.48332570674131003,0.32465124692065794,-0.23073338178892389
-2493.6704675533183,0.8624218601247247,0.2880949526780894,3.0,15.0,0.0,2498.314840652199,5.114208549699223,2.2824609091513954,-0.5430436586749364,0.3138932286797434,0.479324950732048,0.3420476642099558,-0.21981354941937165
-2493.629342417359,0.8959888976935448,0.2880949526780894,4.0,15.0,0.0,2496.843371983256,5.085528089021605,2.2625710270364876,-0.5310721205573876,0.2925133604324899,0.4644172125758555,0.3515292743065814,-0.23782454527207328
-2493.558202225826,0.9753680189835184,0.2880949526780894,4.0,15.0,0.0,2495.750990436596,5.084490197684037,2.1817099678728034,-0.4463368618177876,0.3852231248578949,0.48382603799502644,0.26847678528010993,-0.15559942509626493
-2492.23567702537,0.9951502216588279,0.2880949526780894,4.0,23.0,0.0,2495.4132069588186,5.063849705334965,2.1323423941126016,-0.4996620485605286,0.22177573673816536,0.4708572994213808,0.32936536568795144,-0.21631084870934317
-2492.206564190924,0.6702908616206849,0.2880949526780894,4.0,15.0,0.0,2497.907893985079,5.050549902244252,2.2427591014563757,-0.5393722612317648,0.30626806037496185,0.46025559020489026,0.2923427920163179,-0.18161593188123365
-2492.7224164157005,0.9949721466451815,0.2880949526780894,3.0,15.0,0.0,2494.486660238545,5.117150038072299,2.197786141609872,-0.5724590834916025,0.3116129923765494,0.4721957932998886,0.3243893408936198,-0.2364080786278233
-2492.6355119157956,0.8750818700997146,0.2880949526780894,3.0,7.0,0.0,2495.757652816794,5.0404871845805275,2.2802668448640695,-0.641521336018036,0.2513545422162474,0.47852118004342703,0.30838887870840875,-0.2075999063235421
-2492.1198895206603,0.9961812380503997,0.2880949526780894,4.0,15.0,0.0,2494.539790757502,5.075701491215032,2.199211159279866,-0.5517751490874198,0.3754013406207181,0.4795340813707944,0.2561620252130356,-0.16035367339627957
-2493.0555908279334,0.9340950725072223,0.2880949526780894,3.0,7.0,0.0,2493.5510401033944,5.080875670669619,2.1922229349250304,-0.5851879784929023,0.3883303520785021,0.4801628163234252,0.25052957550348554,-0.15559131320843628
-2493.08864614694,0.9539401964915345,0.2880949526780894,3.0,15.0,0.0,2495.600012921107,5.013453187802362,2.234780316635171,-0.5203782779366095,0.3746142413829864,0.4869113713016585,0.29571390466116404,-0.17697081554521643
-2493.368825789338,0.9117838422409034,0.2880949526780894,4.0,15.0,0.0,2496.6642213197147,5.012552759790746,2.2487807443531493,-0.6380682922554988,0.46393141053130044,0.46785936441018294,0.3065049098853623,-0.2139725492134925
-2493.9832480598525,0.9560965761674142,0.2880949526780894,3.0,7.0,0.0,2495.4819389079134,4.965611243457823,2.2976418443392506,-0.643425166621567,0.44578409166675304,0.470839607877182,0.323752252262975,-0.20651189154928587
-2492.5489362659637,0.9440044913092824,0.2880949526780894,4.0,15.0,0.0,2496.0895847344345,5.145022855553816,2.0888031847685755,-0.4198907909758385,0.21718352431913202,0.4933065729912697,0.2770681349609625,-0.17037409546976032
-2491.62714900577,0.9746616583483644,0.2880949526780894,4.0,31.0,0.0,2493.804830416164,5.045622226437052,2.145668238410688,-0.4828753635264997,0.2875858953329671,0.4696770228556869,0.2793397422745689,-0.1658365310044535
-2491.7762703946696,0.9904339812219933,0.2880949526780894,3.0,15.0,0.0,2494.091947056947,5.068788595956718,2.172896232712969,-0.5381723488780029,0.28861758914198327,0.49223560303308217,0.26580019679280803,-0.16387715563094343
-2491.4068811223788,0.9650175129350773,0.2880949526780894,4.0,15.0,0.0,2492.702678692465,5.04493752847935,2.137774288064098,-0.48380422095352593,0.30089881265765217,0.4810541627436902,0.3035973998162398,-0.21097272406966783
-2494.0951530127504,0.9602020871420087,0.2880949526780894,3.0,15.0,0.0,2495.789046051033,5.132471909383213,2.4192749960907163,-0.753653596734272,0.2850790940593648,0.48594515740637945,0.2843819625267459,-0.18878494811857602
-2493.7578298616468,0.8203716275387445,0.2880949526780894,4.0,15.0,0.0,2497.3848107692456,5.185839776207726,2.2674126908412324,-0.5735907177896786,0.12879318771886236,0.49334134890870524,0.29442295566832277,-0.18373135921445216
-2491.7241180074234,0.9966898693046334,0.2880949526780894,4.0,15.0,0.0,2495.1164280579947,5.081296090660828,2.082691331263473,-0.4055213802965421,0.28653287049855747,0.4819289165787163,0.30150878124165886,-0.19956153467128127
-2492.790153804481,0.9556794580255562,0.2880949526780894,3.0,7.0,0.0,2493.192551811088,5.082939268090096,2.0560952595641355,-0.39895323529295257,0.2628282937929326,0.492109012083458,0.3090109467923132,-0.18336547626012356
-2493.20648765585,0.8762970169694914,0.2880949526780894,3.0,7.0,0.0,2497.3809285885295,5.046757639196706,2.0222507587089025,-0.37278486940716804,0.3089212538943574,0.4565450814902323,0.33620589355244856,-0.22844938077281865
-2493.689677468127,0.8607061223265405,0.2880949526780894,4.0,31.0,0.0,2497.5955168761056,5.1395683767424245,2.2441571098713538,-0.56950094619691,0.12613763957011823,0.49223340469200344,0.2633287311170795,-0.1600265372603744
-2492.134915987333,0.9642038090477482,0.2880949526780894,4.0,15.0,0.0,2495.800929064872,5.0627088810912655,2.279947710096686,-0.5970250656484223,0.3330534123672314,0.47345928949897986,0.2874089247984129,-0.20125457504614025
-2491.440524821554,0.9675948217236814,0.2880949526780894,3.0,7.0,0.0,2492.95152929629,5.0554889549627,2.1879706880033964,-0.5362347742726996,0.2953096808365685,0.4836513464301912,0.2918532825091726,-0.18206549807487932
-2492.6908443225407,0.9530392173910883,0.2880949526780894,3.0,15.0,0.0,2493.5567043407564,5.114268702875749,2.2447776868379483,-0.5971392165735324,0.3020442070378229,0.49651335887339415,0.30289164895865767,-0.2256415452600585
-2493.5591769035364,0.980726699404189,0.2880949526780894,4.0,15.0,0.0,2495.373582666308,5.1533678789193,2.2957345509383504,-0.6682686673997891,0.19557781203331154,0.4620784891478093,0.30599143922973965,-0.20018288721901
-2497.114389819046,0.8827695188728335,0.2880949526780894,4.0,31.0,0.0,2499.790460671854,5.0336298467293945,2.2978770658293928,-0.5816092436653932,0.38315414249666296,0.5035044558240637,0.4054909893140086,-0.2891770990852927
-2496.4523165917194,0.9224678462491511,0.2880949526780894,4.0,15.0,0.0,2502.7163756258424,5.164078773106833,2.1095516177971745,-0.4309853833039052,0.22734927856759507,0.4863399357353021,0.3183959736589019,-0.25806096652278543
-2494.949460632181,1.0,0.2880949526780894,4.0,31.0,0.0,2498.9440822582696,5.031929152840869,2.080694290287456,-0.35492125182209533,0.3395343091107746,0.5055531814541016,0.336014431929071,-0.2253721261852448
-2493.922364048717,1.0,0.2880949526780894,4.0,15.0,0.0,2496.914542504678,5.057757013641099,2.1946373414180513,-0.5298513396891225,0.41188271627510054,0.4940636233300957,0.3151636467804673,-0.24464021659781243
-2492.07855316044,0.9475394665589157,0.2880949526780894,4.0,15.0,0.0,2497.222084675157,5.1084831033794185,2.2036250483154878,-0.5037699017379255,0.3146719538104442,0.4841641814043197,0.2789113548978091,-0.16972933902068393
-2494.9208973980267,0.9602129290287639,0.2880949526780894,4.0,15.0,0.0,2497.7160705992655,5.059871487333133,2.130222882528425,-0.4597982491662618,0.34471899952765966,0.4635672668930673,0.21481111419021165,-0.09108134405136223
-2495.1461490515976,0.6374754571294508,0.2880949526780894,4.0,15.0,0.0,2499.5339029752704,5.057358197992795,2.1255591979733968,-0.553179298774407,0.2238247872654435,0.4802351770506394,0.3146211581413308,-0.17720726029604833
-2493.6024764183862,0.9696218661363301,0.2880949526780894,4.0,15.0,0.0,2498.1407700113737,4.999530934687904,2.2225635450071914,-0.5628223325048423,0.29261556734083277,0.48890690102910295,0.31950333989084057,-0.23042993809588866
