lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,mu.1,mu.2,mu.3,mu.4,sigma.1,sigma.2,sigma.3
-3128.9581491494278,0.8963488048246815,0.10398301186289692,5.0,31.0,0.0,3133.1433846944624,8.713631724217137,2.125562413854109,1.599645392448247,0.23216440012094008,0.9348545361901135,0.3171046413161368,-0.17809302954123543
-3130.207014426401,0.8760917790636741,0.10398301186289692,4.0,15.0,0.0,3133.211009159588,8.624135942070923,2.0792253074540183,1.5914336848935777,0.2542428448500076,0.9231509157210555,0.3393411494562254,-0.16331270365467682
-3129.596944412793,0.7218350214920369,0.10398301186289692,5.0,31.0,0.0,3134.0343704607435,8.723887084087163,2.435983704454716,1.2177432730578843,0.257304183087371,0.9324379686487674,0.27659421360496644,-0.19502709001810892
-3129.4236267127408,0.8114671117905722,0.10398301186289692,6.0,63.0,0.0,3133.0918367920044,8.54482784778813,2.2220902376728477,1.3255912893672306,0.2624642561557522,0.9599363555385557,0.2281583422055536,-0.1446175628367695
-3131.472165710455,0.7742732492867597,0.10398301186289692,6.0,63.0,0.0,3136.772146546049,7.730776531653647,2.1815637794664124,1.5351793290331626,0.4348492615675292,0.941334560897343,0.2947360845370901,-0.2075347007150211
-3134.7839189488323,0.9367647852798312,0.10398301186289692,5.0,31.0,0.0,3139.6353222475327,8.668214313025278,2.554520432346652,1.2228136324550325,0.2409234340980297,0.8849279127031436,0.3606681730440308,-0.1908384392266025
-3137.2219292788204,0.9280521695803617,0.10398301186289692,5.0,47.0,0.0,3142.2317508423234,7.374746649862833,2.0421081502398817,1.413181790965287,0.4859732630985953,1.0119875608246314,0.22485610388272934,-0.05729443453938045
-3131.148828292186,1.0,0.10398301186289692,5.0,31.0,0.0,3139.2814332772296,8.26724904201219,1.8103476937447507,1.64108713991275,0.3041018619215487,0.9256682449482826,0.19033956403722077,-0.09232512146656068
-3130.0977755227036,0.9962257840160548,0.10398301186289692,6.0,63.0,0.0,3132.4998522427995,7.757275205069867,2.4957528047709263,1.0034431674489594,0.4111585021284438,0.9399530362980996,0.35414620956436366,-0.2544029119801662
-3129.732996701913,0.983454581445533,0.10398301186289692,6.0,63.0,0.0,3133.12144469334,8.029837381592762,2.4010944458937247,1.2787764839364124,0.36083063991800335,0.9093515104666481,0.3758570143497903,-0.22795339201536852
-3130.9887092262984,0.937021386950171,0.10398301186289692,5.0,31.0,0.0,3133.5461119163447,8.130243354667309,2.5084512344800345,1.121911501127413,0.3686893975218307,1.0001919451091719,0.3291920711243632,-0.2045833655632514
-3133.388434343469,0.9863504639752455,0.10398301186289692,4.0,15.0,0.0,3134.5438953986322,8.374530810243808,2.6206523699642084,1.039078241970122,0.3306400624447693,1.0123219427696746,0.3227839402603013,-0.21143905405430183
