lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,mu.1,mu.2,mu.3,sigma.1,sigma.2,sigma.3
-2424.7390801832744,0.9178551662539495,0.3490243221818475,3.0,15.0,0.0,2426.928097882957,4.972820507138472,0.9707459279981906,-0.027890273817041154,0.4261353308191845,0.2697535966788659,-0.13924290368161527
-2421.1279753695735,1.0,0.3490243221818475,2.0,3.0,0.0,2425.5406049474923,4.97806089918617,0.9422725328785913,-0.051274264264410466,0.42247153553414035,0.25183374796999325,-0.15587751223928123
-2422.7609426424724,0.8198801815939653,0.3490243221818475,3.0,15.0,0.0,2427.460421721639,4.9600641915126795,0.7379398122580973,0.19502612932767466,0.44050188925898426,0.21739630003535917,-0.16265703270932155
-2422.128819210315,0.9876490459663803,0.3490243221818475,4.0,15.0,0.0,2424.853944648355,4.959053896428624,0.8200622810023888,0.0318628153766554,0.4778202501587969,0.2096436347885817,-0.11138985438982077
-2421.8323631654407,0.7448331679344543,0.3490243221818475,3.0,7.0,0.0,2425.881606503148,4.998053998432171,0.8459342279953951,-0.046484226755411716,0.47179826950714543,0.19140133757215538,-0.1148210102368031
-2422.985601066464,0.935364007538315,0.3490243221818475,4.0,15.0,0.0,2427.0275952857737,4.891499973643104,0.9457323236414322,-0.04021484758462752,0.4269990646559525,0.27625850127113083,-0.19789374895089273
-2423.265071445983,0.9806611634259096,0.3490243221818475,4.0,15.0,0.0,2425.4128840888084,5.067734917938737,0.9260015806613157,-0.005594679368952624,0.4468550597855048,0.21306182046387717,-0.1117295220061908
-2422.4621655793976,0.9653359296540988,0.3490243221818475,4.0,23.0,0.0,2427.0182934285194,4.892291908121148,0.6716959646645508,0.14859184647667018,0.4225170162192314,0.18944068591696367,-0.09536724768670919
-2421.061158200258,0.984298606728725,0.3490243221818475,4.0,23.0,0.0,2425.8366501312425,5.007034596760455,0.9585053519589217,-0.10262891702319409,0.4510476658731748,0.282449288810975,-0.20074400082608712
-2422.186973852498,0.9152232635284142,0.3490243221818475,4.0,15.0,0.0,2423.497015022361,4.986258725028099,1.0388791763977132,-0.1803701973677623,0.43214663187349484,0.24672560379223374,-0.20873367492969225
-2424.104149886122,0.8825753366967486,0.3490243221818475,3.0,7.0,0.0,2425.6703005151235,4.897971454135696,1.061757429194957,-0.18305534399926093,0.4428158122834813,0.2798102455975344,-0.18138472654186968
-2426.755115572596,0.8705463392810916,0.3490243221818475,3.0,7.0,0.0,2430.8714950371354,4.999618062904837,0.8969563434069194,-0.09578532265295195,0.3933875713554267,0.25774177314144636,-0.21298734218551482
-2429.2903358242106,0.9324761574825113,0.3490243221818475,3.0,15.0,0.0,2430.8412932809847,4.9632966520435735,0.8751505262273954,-0.09865224924954187,0.5054270568134084,0.2348887136074955,-0.09609067731165395
-2424.3471730522174,1.0,0.3490243221818475,3.0,7.0,0.0,2430.6102037625537,4.971542292264094,0.8765734437637963,-0.048844522654966666,0.49765077104274796,0.24245390464657843,-0.14170152288780996
-2424.606318271421,0.9487998396086392,0.3490243221818475,4.0,15.0,0.0,2428.041741567437,5.004640346437013,0.851757683369497,0.022145538709846917,0.41307069602770247,0.2724275503448689,-0.2221961469974673
-2423.79490139129,0.9997996293810812,0.3490243221818475,4.0,15.0,0.0,2426.4496234478934,5.024378766577361,1.0161830536805012,-0.17184573229333314,0.4118471189985209,0.2157053314661195,-0.14754180324467508
-2421.106442001112,0.9967050630565695,0.3490243221818475,3.0,7.0,0.0,2425.471929965949,5.02386545180088,0.9507064419666218,-0.04184837926074986,0.4560752986288969,0.20513062896469977,-0.15779525479557072
-2421.8779709949213,0.8692439910575402,0.3490243221818475,4.0,23.0,0.0,2423.8776501783223,4.922367038291204,0.8176853496984171,0.12349927995465604,0.44529217798292725,0.1982673283289396,-0.12866461899133602
-2422.0111846546492,0.9895066239227313,0.3490243221818475,3.0,15.0,0.0,2424.7799891617215,5.061721596227865,0.977645776462634,-0.12375049860033538,0.4558995233884121,0.21686720193137507,-0.1423731895941612
-2421.0347121879595,0.9675975535718108,0.3490243221818475,4.0,15.0,0.0,2423.131910553145,4.952286181732638,0.9599124676598952,-0.050058044418835206,0.45134032202474045,0.25992097529739133,-0.1930150608568148
-2421.0530872857357,0.9201371206549791,0.3490243221818475,3.0,15.0,0.0,2424.5617346009994,4.970663273325733,0.7497400473607677,0.032029881290721846,0.4440248880683383,0.18832025062000765,-0.11057351808310714
-2420.628701694103,0.9051518117214311,0.3490243221818475,2.0,3.0,0.0,2422.6813889642244,4.960774111079547,0.7838749730188911,0.06404366002590836,0.4459246495066019,0.203662021018456,-0.10172644239241958
-2421.433145983807,0.9707791669312857,0.3490243221818475,3.0,7.0,0.0,2421.7787158894844,4.951316094826056,0.7907934276422196,0.0792751237242884,0.45533463179208616,0.20928200441176834,-0.09986429189177563
-2421.780641499871,0.9562635979281362,0.3490243221818475,3.0,7.0,0.0,2424.8258357382174,4.9721320506943805,0.7796803915715639,0.07721875909333738,0.41301393202089776,0.163973304246817,-0.09338481105037462
-2422.930061253604,0.988511035593469,0.3490243221818475,4.0,23.0,0.0,2424.762611987265,4.976112914497911,1.0182326074778636,-0.16300996293445968,0.47648719597068356,0.290463929087234,-0.2171163424806036
