lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,mu.1,mu.2,mu.3,sigma.1,sigma.2,sigma.3
-2520.1701004781603,0.9208104230677397,0.32583296607407364,3.0,7.0,0.0,2524.0608158219948,3.7858780578994886,1.2016143387723208,-0.15072602328732793,0.4585354301452168,0.3348696838239492,-0.13704759162069866
-2525.8959299510216,0.8197965979304055,0.32583296607407364,5.0,31.0,0.0,2528.52092901163,3.8050320058245926,1.1649292765131485,0.05019364306921596,0.5043923891358099,0.29648944941066474,-0.09960786564312722
-2524.256535460872,0.9858074563739017,0.32583296607407364,3.0,7.0,0.0,2528.189655901036,3.8220885997535436,1.1141841452033305,-0.1168175269658669,0.49613466011648405,0.33166488614161854,-0.0879469799997826
-2522.5552722680154,0.9672067576184455,0.32583296607407364,3.0,7.0,0.0,2527.111713117286,3.866523237999015,1.1451127399964378,-0.040024702012725975,0.4951610672752432,0.30460420366349267,-0.12023931510302882
-2522.976793265914,0.7798038740807639,0.32583296607407364,3.0,7.0,0.0,2527.3589069860627,3.879616960169059,1.1352961267605803,-0.08687829447443773,0.4815113318438864,0.31469115175040435,-0.09851989739506815
-2525.675735501911,0.8750255762456067,0.32583296607407364,2.0,3.0,0.0,2526.2595253705545,3.8920376793644795,1.2182953178896299,0.05847990022247741,0.4909528134707599,0.3191499374867359,-0.10648500266551668
-2519.8110131793374,1.0,0.32583296607407364,4.0,15.0,0.0,2526.776725357429,3.782543044307519,1.2289622958426567,-0.1389996814849307,0.4625951087058504,0.3770473300057663,-0.17593679084469774
-2520.65775771233,0.9494952486732123,0.32583296607407364,4.0,15.0,0.0,2522.570756545149,3.793293617651565,1.4395255472288666,-0.3060470159660271,0.4597681366713015,0.4207961131179568,-0.1981251463039386
-2521.0368257540763,0.9366788457047512,0.32583296607407364,3.0,15.0,0.0,2523.140820523496,3.8103869083339497,1.3439607138670908,-0.2864170974784714,0.43840585649717223,0.39148120581551604,-0.20237617008702763
-2524.228776467626,0.9221492309524766,0.32583296607407364,3.0,11.0,0.0,2526.286344405176,3.9306627878519778,1.2830365077045776,-0.12480846049196477,0.5228168050267823,0.38724725459173753,-0.14527882548500323
-2523.658437385021,1.0,0.32583296607407364,3.0,7.0,0.0,2524.5856584877324,3.9233874572354273,1.3102375267938366,-0.12500532868955866,0.5198941373829883,0.3887403737019088,-0.14835567504503946
-2521.283709059784,0.8454397234281085,0.32583296607407364,3.0,7.0,0.0,2526.578050598378,3.916000596445936,1.30302284861816,-0.2193771588081285,0.4980927969545196,0.3798536774732876,-0.18544629877202634
-2520.4539113245883,0.9940368201016793,0.32583296607407364,2.0,3.0,0.0,2521.768680152631,3.8983573300876273,1.3212659079948939,-0.1880471966372758,0.498580067325432,0.37888848991870494,-0.19108067672728882
-2520.967921354741,0.9870176304198985,0.32583296607407364,4.0,15.0,0.0,2521.825090656555,3.788357616524827,1.4351146084647468,-0.2956486600416356,0.43834281883733306,0.37468387711471157,-0.17293795010820093
-2521.014371637078,0.9529363529276546,0.32583296607407364,4.0,15.0,0.0,2523.153887925808,3.8732217515324114,1.2698011556221112,-0.1149569796942531,0.49912645628047225,0.36107016743292225,-0.1816971519475798
-2524.730253506945,0.9578349727106216,0.32583296607407364,3.0,15.0,0.0,2527.3298517582434,3.7453875065091897,1.138259314809426,-0.005896742093303765,0.41898005088592793,0.3337426374573706,-0.10011573556255987
-2523.173579367715,1.0,0.32583296607407364,3.0,7.0,0.0,2525.865551899787,3.745585106667593,1.148723511666442,-0.0349372868460513,0.4269399533990389,0.3429113825846851,-0.11135063634747497
-2520.1306784769636,0.9706666628787998,0.32583296607407364,3.0,7.0,0.0,2525.002684493803,3.810250867196958,1.1906179302205098,-0.09572118736054257,0.44480755340666295,0.34218660986516863,-0.13852916115481395
-2524.066330166308,0.9164789660450499,0.32583296607407364,3.0,7.0,0.0,2524.900881549139,3.727581494838171,1.1008279416557756,0.014079935979635656,0.47628055723294177,0.37999230462021083,-0.1632103096431222
-2522.229326590454,0.9486860144152278,0.32583296607407364,3.0,7.0,0.0,2525.5689509355207,3.7509559616314476,1.0949496840421085,-0.0819315720280906,0.4498623190704909,0.35692958074812947,-0.13647244618056015
-2520.485676867106,0.9822555099252978,0.32583296607407364,2.0,3.0,0.0,2522.6329034369837,3.7666958279162532,1.2293761689014464,-0.09223238789012624,0.4508632404549166,0.3435799169097021,-0.13808897638193515
-2520.1953266786636,0.9685419135418717,0.32583296607407364,3.0,15.0,0.0,2522.7211421124716,3.7820071253350553,1.3072921719240387,-0.2454045669131519,0.44883002212955847,0.3796218610146248,-0.14553932236420508
-2520.9639918350335,0.990507835085053,0.32583296607407364,3.0,7.0,0.0,2522.2873427107547,3.786356279112367,1.321980969640974,-0.19508834421086566,0.4285737470104696,0.39144235709133324,-0.16605631276752086
-2522.9965376147998,0.9877558197178256,0.32583296607407364,4.0,15.0,0.0,2525.0930971902376,3.855157535453397,1.2276128517112441,-0.09628070238753013,0.5131751534505574,0.32442381619196026,-0.09499347931924428
-2522.510581305678,0.8665225182164671,0.32583296607407364,3.0,15.0,0.0,2526.7280741311656,3.888744881802669,1.3324629811836413,-0.2847796336811442,0.4393406340050366,0.35498187930373626,-0.16063664610222556
