lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,mu.1,mu.2,mu.3,sigma.1,sigma.2,sigma.3
-2240.1180851553327,0.8703826241058837,0.21183479704094926,3.0,15.0,0.0,2242.509529560167,4.9639379951949385,1.7046897089499915,-0.6304716030364127,0.28439388332982124,0.431135017231413,-0.30357857443214553
-2241.52278242607,0.9866573091965217,0.21183479704094926,3.0,7.0,0.0,2241.9947343813906,4.97969505065542,1.7566434962651563,-0.6670275222162078,0.2645512228694571,0.408962758135581,-0.32923417132334776
-2245.3887938139183,0.9591482227418812,0.21183479704094926,3.0,7.0,0.0,2247.0899961459245,5.020339213635614,1.6915939473848751,-0.638293580234434,0.24560351338962322,0.43110984467715213,-0.3382247414229916
-2240.3253328425485,0.9782757831709121,0.21183479704094926,3.0,7.0,0.0,2248.309138950867,4.924319597993746,1.5898141397935213,-0.5188858243187275,0.275258684580227,0.4508291406016741,-0.3218285307956004
-2240.3945752840373,0.9002732202323755,0.21183479704094926,4.0,15.0,0.0,2242.8431761118222,4.95159848517217,1.5985608907014535,-0.5206741512558981,0.26606744897931894,0.41170314198038493,-0.31998058300092674
-2239.698150608949,0.9619725770087855,0.21183479704094926,3.0,15.0,0.0,2241.8577564200687,4.945971215888274,1.6404027009845592,-0.5794064348666396,0.30517799399331647,0.41906262078721923,-0.32388563446179136
-2241.6820920332316,0.8171935033885779,0.21183479704094926,4.0,15.0,0.0,2242.9531544715514,5.005702005474021,1.6828714837624927,-0.6489854942025844,0.3202726265092835,0.4283723398866772,-0.317814621663847
-2241.5973620077098,0.9397968268075992,0.21183479704094926,4.0,31.0,0.0,2245.3585061185136,4.9228571344148975,1.5851562034342672,-0.5242594668076532,0.29576576272012867,0.4894921672492111,-0.3877376750932658
-2242.236954216288,0.9756102645705486,0.21183479704094926,4.0,15.0,0.0,2245.0336361076193,4.888851617601323,1.613174218780233,-0.5431060514544641,0.2402340342266736,0.43020536075631216,-0.31847287725254847
-2242.055967951838,0.9951179771265887,0.21183479704094926,4.0,15.0,0.0,2244.4631675791743,4.948898060372024,1.5459587606382124,-0.4676665348608349,0.32691048470450484,0.388971964393022,-0.27882348661091677
-2242.330694838147,0.9749627290413098,0.21183479704094926,4.0,15.0,0.0,2244.7422953297555,5.000708918250043,1.5478886968402463,-0.44929856927168016,0.3189940761871655,0.4354175546207874,-0.3348793155265767
-2241.584143678026,0.8674460569540031,0.21183479704094926,4.0,15.0,0.0,2245.0392072511095,4.885747316511055,1.6688282381556714,-0.5851159477833869,0.2732341606050827,0.3864653220230496,-0.29361738769596607
-2243.3201867244816,0.7727765563065883,0.21183479704094926,4.0,31.0,0.0,2247.0515909310816,4.925724286564362,1.5942344872223653,-0.4333293612121851,0.28080658340017195,0.45929818011812323,-0.3549552405605351
-2241.3745638132355,0.9953971335355764,0.21183479704094926,3.0,7.0,0.0,2243.709116399299,4.918236563502265,1.5270777399579,-0.4927224656882931,0.264493485970975,0.4565991250889518,-0.3516987574443866
-2242.3593360107798,0.9102821787765101,0.21183479704094926,5.0,31.0,0.0,2245.7386168699386,4.868591660804903,1.5711842289817461,-0.4941515185105138,0.2505488550491127,0.42967964619407606,-0.30703442506230744
-2240.8846872894187,0.8731056892406247,0.21183479704094926,4.0,15.0,0.0,2244.828970179754,4.934285989016099,1.7733214991669954,-0.6582024311083187,0.29599803341415504,0.43934703874327014,-0.3548353051249809
-2240.7329306469614,0.9936208059723314,0.21183479704094926,4.0,15.0,0.0,2242.5521676919493,4.948154075681636,1.6932976793653138,-0.6721313262807108,0.2777267215865895,0.47138564695884716,-0.3515544447683619
-2240.728780250744,0.979098035611106,0.21183479704094926,4.0,31.0,0.0,2242.5412560512987,4.957900331497171,1.6334381542685157,-0.580701869168495,0.31943944355558845,0.4227276061637212,-0.3339778704700176
-2242.6086455036098,0.832240801462205,0.21183479704094926,5.0,31.0,0.0,2249.273020458153,4.915901207158498,1.6779092119550028,-0.5761635453923185,0.250865470836149,0.4755856061354401,-0.336039412242172
-2241.8204145766454,0.9903087733395171,0.21183479704094926,4.0,15.0,0.0,2244.4102615886586,4.901299194589176,1.7659904624117064,-0.6976391336581239,0.278003670425441,0.4110831131390384,-0.3410791212238777
-2243.5442512794307,0.9908378705594548,0.21183479704094926,4.0,15.0,0.0,2245.628511224141,4.907410833653787,1.6325464017776583,-0.537947765721515,0.3166005234072211,0.4877712596517555,-0.34446064240505325
-2243.9338061055555,0.8266526145537397,0.21183479704094926,4.0,31.0,0.0,2248.411488980382,4.989236755454512,1.775996745568178,-0.7957807500531198,0.2901508354716268,0.5020653217111983,-0.3938025071412909
-2242.4253686304887,0.9948544911617806,0.21183479704094926,5.0,31.0,0.0,2246.5793949444246,4.978084256516429,1.6805255867250206,-0.6863472760198112,0.31118565271918,0.41140180962618295,-0.30360394411014574
-2245.079030059919,0.9706788771787532,0.21183479704094926,4.0,15.0,0.0,2247.4088057290737,4.953845280881396,1.810836021841862,-0.6833786779605618,0.2490525531900668,0.4051671359623666,-0.34006828326551386
-2240.4009116293532,1.0,0.21183479704094926,4.0,15.0,0.0,2245.885244927443,4.953557510672936,1.6673252716834328,-0.6089679708554768,0.27842090203968967,0.45691052390208575,-0.3244308478030217
-2240.607318072633,0.973536673523164,0.21183479704094926,3.0,15.0,0.0,2244.2608774621594,4.967785228468538,1.720948719304092,-0.6038266182114777,0.26845608569838486,0.4188036593425399,-0.3190199224201433
-2240.7875867151183,0.9986812982016969,0.21183479704094926,4.0,31.0,0.0,2242.138476416667,4.949458639873105,1.84780057214867,-0.7834766101275262,0.30402965628995665,0.47894285949350934,-0.37550494008244
-2242.3759106284174,0.7600603930278146,0.21183479704094926,4.0,31.0,0.0,2244.9218140369017,4.957512436731312,1.6164841437153965,-0.45130374136958396,0.28253307174733316,0.4402129041850883,-0.3269162549516582
-2240.63559860981,0.9161712219582455,0.21183479704094926,4.0,23.0,0.0,2246.28500950106,4.9195273845540815,1.5299509430657536,-0.45420201702089813,0.30100998056713063,0.38854177617462365,-0.2867976684915891
-2243.0549935205036,0.6893029670469983,0.21183479704094926,4.0,15.0,0.0,2245.6958556736095,4.985602612084301,1.542929666032173,-0.5063503520640851,0.3009530530712396,0.39417649012282224,-0.2612710196312487
-2243.3620546307957,0.9198860471330803,0.21183479704094926,2.0,7.0,0.0,2247.0525086233715,4.968445843653409,1.6520237936585571,-0.4741129692189711,0.2890685395707121,0.4128627421482803,-0.27791911528097546
-2244.0343744322286,0.9437492675740528,0.21183479704094926,2.0,7.0,0.0,2248.4377872791683,4.9923771175766,1.49167123526707,-0.5032007633317458,0.2893636900644981,0.3909107521387617,-0.2998314930494971
-2242.5593822535698,1.0,0.21183479704094926,4.0,15.0,0.0,2244.9818027458928,4.971461957294505,1.6195717909819434,-0.46195952079646885,0.30251781490874213,0.3978995368149597,-0.3081798953849174
-2243.2369699420774,0.9926208702155901,0.21183479704094926,4.0,31.0,0.0,2246.3416123758875,4.9799234769015195,1.929780559246473,-0.7728618091814685,0.30071718881356696,0.4442633814146079,-0.3568020179633187
-2243.0202888985173,0.9526366449990079,0.21183479704094926,4.0,31.0,0.0,2247.94023903733,4.871961271393422,1.5614129131069518,-0.550338472532939,0.27210222373753606,0.4467755771046519,-0.3083844705618313
-2242.6364598746195,0.8476963008683898,0.21183479704094926,4.0,31.0,0.0,2246.639503533051,5.004069664998307,1.8143057014280446,-0.6539346112119382,0.285430274189322,0.42569385584584757,-0.30407897458376865
-2241.3762910724513,0.956324426980624,0.21183479704094926,4.0,31.0,0.0,2244.054566164263,4.973182935883542,1.7984933731670179,-0.677026120425502,0.2879434631118548,0.4499782230987712,-0.3721257213691652
-2242.0635194477327,0.9591060616038176,0.21183479704094926,4.0,31.0,0.0,2244.245230645777,4.898392517351878,1.6771103773070581,-0.5510363572068783,0.2902740538482143,0.4451252021512707,-0.3583194303019587
-2241.6683705844166,0.9770691758646228,0.21183479704094926,4.0,15.0,0.0,2245.166661644649,4.944040626154363,1.584206561576063,-0.51594839092842,0.2938430434332327,0.49733208235047316,-0.3772111544531451
-2241.7738957261427,0.982329689690693,0.21183479704094926,4.0,31.0,0.0,2244.4282909453095,4.942914296377058,1.5635982020951142,-0.524389585266021,0.32535690132425216,0.43939762476131067,-0.34090982540830717
-2241.225878391539,0.9395113565507913,0.21183479704094926,4.0,15.0,0.0,2244.6018764584555,4.898358711569882,1.7577654568538716,-0.6896614660937995,0.27248394811664184,0.41793882259429566,-0.3051321292268418
-2242.4658895879465,0.7740921007571443,0.21183479704094926,4.0,23.0,0.0,2245.448927062059,4.97629107552672,1.713949084792776,-0.5490534458321974,0.3118312404854636,0.42668050362930315,-0.3007847550312172
-2241.11322724139,0.9934614440780514,0.21183479704094926,4.0,15.0,0.0,2243.354401543232,4.937266201342028,1.7379000878678266,-0.5977598044792298,0.2748612230313308,0.4393811384370014,-0.3162106490562595
-2240.532737442148,0.9275753093937509,0.21183479704094926,3.0,15.0,0.0,2246.9190187543627,4.9228441157977,1.6832012319975294,-0.5881342880148025,0.2660607604986754,0.47266660416307865,-0.36347341304222386
-2241.124914625004,0.8470172924176393,0.21183479704094926,4.0,15.0,0.0,2244.117187176611,4.957017316558429,1.8084883762266872,-0.664204259513407,0.29401098741501425,0.4429106677482543,-0.32701736041362744
-2240.3293395972296,0.9898924804592275,0.21183479704094926,4.0,23.0,0.0,2242.5120248937997,4.945833759061797,1.5576517060429038,-0.5343000850226873,0.2818040207877533,0.4274053513463144,-0.32852798572064734
-2239.716575106206,0.8803909807694843,0.21183479704094926,5.0,31.0,0.0,2242.2351346085384,4.967144357132648,1.6965996943773858,-0.6213424169373615,0.28341970219873397,0.43290342084831035,-0.31222248762515986
-2240.948499168505,0.8653479115170488,0.21183479704094926,4.0,15.0,0.0,2243.887983702266,4.96791240793892,1.690068319385716,-0.6209617879652208,0.3210127888582037,0.4488394541081848,-0.3243073331677322
-2242.0248661328947,0.9791653872873031,0.21183479704094926,3.0,7.0,0.0,2242.759472372125,4.974226030774053,1.7074403222778707,-0.636110548968991,0.3309197545028002,0.41608058234174927,-0.33783633234565486
-2242.373133393309,0.9630723888641052,0.21183479704094926,4.0,15.0,0.0,2245.0962042816354,4.898421650158293,1.511281697766044,-0.45212426203736417,0.25300409633591686,0.38988589575025334,-0.3095409639140831
-2246.157065725324,0.8585028434121817,0.21183479704094926,4.0,23.0,0.0,2247.861542060733,5.0312044119040875,1.8990657256967383,-0.7816546884091307,0.34062002547284687,0.4344939772031398,-0.37292793658989204
-2244.6056793935695,0.9985504332610586,0.21183479704094926,4.0,15.0,0.0,2247.2513291155983,5.061870186727176,1.851740010655223,-0.7105189679754075,0.3219331888910506,0.4581511489252572,-0.32539178724168394
-2242.0154585921928,0.9895525590993463,0.21183479704094926,5.0,31.0,0.0,2246.7922080966523,4.983401898702703,1.501933960727131,-0.4405809733774228,0.3081190062655808,0.38536502919596705,-0.2684483620712072
-2242.4376776134004,0.9858524918767623,0.21183479704094926,3.0,7.0,0.0,2243.289188855738,4.9835072645434,1.5540849691604477,-0.42318906021472447,0.30034597068866437,0.4035545556781272,-0.26860490860773706
-2244.470240508561,0.8481102780708134,0.21183479704094926,4.0,15.0,0.0,2248.389627955407,4.889147916792078,1.3245524582020713,-0.2762485182594036,0.29458687030653724,0.3504999994252549,-0.26240364966845414
