lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,mu.1,mu.2,mu.3,sigma.1,sigma.2,sigma.3
-2258.0978050628482,0.8850395155248652,0.2741818650661808,4.0,15.0,0.0,2259.2431140792883,4.6126655891530275,1.1390818498343405,0.1268741790382932,0.2806461282591063,0.5247638142387719,-0.3605191854147168
-2259.2317388925653,0.944245605652707,0.2741818650661808,3.0,15.0,0.0,2260.793760881229,4.708069415409233,1.1638691961965213,0.111079807598047,0.2727124169738625,0.49655941664681114,-0.37580249058077236
-2261.2278964783054,0.6649924784908477,0.2741818650661808,4.0,15.0,0.0,2263.1103971228904,4.655341929550915,1.1335237528641708,0.007122277676651349,0.31930488517276207,0.4596125940141817,-0.3286558485232288
-2260.4942733313037,1.0,0.2741818650661808,2.0,3.0,0.0,2261.969407346378,4.662791964640204,1.2270508168154537,0.11317626061596842,0.3141388994191579,0.48737631259354136,-0.3248757223715732
-2257.89459977927,1.0,0.2741818650661808,2.0,3.0,0.0,2260.650403071357,4.668932153467888,1.1943997769621642,0.08654928212613461,0.3105409626518706,0.4773132193649749,-0.32530913245210075
-2259.37540213244,0.942037801370542,0.2741818650661808,4.0,15.0,0.0,2260.574174804722,4.7287925965432125,1.198204544276221,0.10386425517965411,0.3213920457164151,0.4740604112137892,-0.31939532743766186
-2261.0887925088814,0.9019721458712626,0.2741818650661808,4.0,15.0,0.0,2261.8982386552807,4.624500574772721,1.189367533030055,-0.02466171577300578,0.27161895841195427,0.5786134119635012,-0.42442795404346645
-2261.1234157398067,0.9926695104598567,0.2741818650661808,4.0,15.0,0.0,2264.0864340602675,4.574815899240745,1.0614049402173535,0.09786789223884239,0.27976082819374976,0.5466809345641104,-0.37958667437753
-2263.675596566809,0.9183634671126539,0.2741818650661808,4.0,15.0,0.0,2265.5411664840135,4.568542613715905,1.1080078441154613,0.15593018128147446,0.2801504155506992,0.4715347708586753,-0.38613832929512376
-2259.656197398392,0.9954228919881876,0.2741818650661808,4.0,15.0,0.0,2269.1035662013282,4.683256296494893,1.0205124370688734,0.24347914825608596,0.2882349925460087,0.48891527193686024,-0.3105253397332281
-2258.0339549285436,0.9878782764417949,0.2741818650661808,4.0,15.0,0.0,2260.9055179516745,4.685905617738456,1.0501036804174138,0.19087940220393257,0.30105342281225533,0.4589269906988259,-0.33135991264352394
-2258.875402816053,0.9444308624218886,0.2741818650661808,4.0,15.0,0.0,2261.1786981089617,4.6237194419581344,1.216735141704373,0.03985153782035997,0.2874301828589361,0.5567694727136107,-0.38484162837060776
-2261.068798094201,0.9635906546705332,0.2741818650661808,3.0,15.0,0.0,2263.8457438411046,4.650376031833431,1.306210550810319,-0.0696060109973834,0.3218488766977734,0.47076173898991197,-0.35584397251906047
-2261.708331151168,0.9861404161740523,0.2741818650661808,3.0,15.0,0.0,2266.8538081311012,4.705257547528819,1.3558704392912702,-0.0842446204025291,0.30517581105315605,0.6184250936622356,-0.44299675318284915
-2258.7716810206352,0.9969566925007468,0.2741818650661808,4.0,15.0,0.0,2263.0374085589133,4.656545647943692,1.2155826565817671,0.025508802033248686,0.2694962265730484,0.5645037205267168,-0.39788353725189257
-2261.058949339665,0.8729384946015368,0.2741818650661808,3.0,15.0,0.0,2263.9725791027968,4.619816609121497,1.176297153536712,0.0481047712578938,0.25905623302655234,0.5213542448660641,-0.4225361884026347
-2261.129615624739,0.5664252149404586,0.2741818650661808,2.0,3.0,0.0,2264.2362274322304,4.626431102932803,1.1358830753512728,0.01958303154122809,0.2655564744261768,0.5533285752115874,-0.38987508241617375
-2260.373008700318,0.985915893916128,0.2741818650661808,3.0,7.0,0.0,2262.0420495368553,4.633792666249571,1.0923818640864251,0.056275511619520435,0.2690831207821895,0.5236101105710853,-0.37162270665415453
-2258.3519015643415,0.6735144458646075,0.2741818650661808,2.0,7.0,0.0,2264.634927538558,4.642925768862174,1.1794309790345319,0.12423502386612477,0.27490326682725585,0.5215375291216887,-0.3689602633473941
-2257.689681393881,0.9949453739124147,0.2741818650661808,4.0,31.0,0.0,2259.094656007609,4.671730747792214,1.2640425522094898,0.009840099052712074,0.3009121103360159,0.520317396964409,-0.3871661597505092
-2259.261975346346,0.9438684964593728,0.2741818650661808,4.0,19.0,0.0,2261.345873992432,4.6419739281212795,1.0391257516007504,0.2611902537100341,0.2919429419244402,0.47624213514010766,-0.30335602749214086
-2258.6934146275153,0.9951966633733522,0.2741818650661808,4.0,15.0,0.0,2260.5856771024983,4.6194544441865455,1.1188240409360093,0.1520358093621303,0.30756668625596106,0.5163494254462679,-0.3450559816827775
-2258.4517977798896,0.9463393532393475,0.2741818650661808,4.0,15.0,0.0,2261.1384661563216,4.67952589260448,1.2142246598402788,0.015855342756317725,0.27455977275371224,0.507696332509371,-0.3944769728232944
-2259.302857377254,0.8516483760567058,0.2741818650661808,3.0,7.0,0.0,2262.5733129685073,4.658042702808953,1.2505915515050265,0.03531146806281567,0.3082338874191063,0.5729359816915535,-0.4115661781769051
-2257.650699616607,0.928727373529625,0.2741818650661808,4.0,31.0,0.0,2262.4472528187493,4.6728921188714825,1.1104468642611185,0.16555189515738833,0.27856624966434007,0.5139080674650414,-0.37008549761512666
-2257.9901749227647,0.8811448580011164,0.2741818650661808,3.0,15.0,0.0,2259.767303877523,4.668254280713972,1.0640896557695052,0.14453880860915383,0.2766318477429578,0.5032706762067461,-0.3628445391484222
-2258.6482962043965,0.9691628238282982,0.2741818650661808,4.0,31.0,0.0,2259.542005178602,4.617313323441596,1.0427566961966948,0.20395787533347876,0.31569460381231323,0.4609711845420481,-0.31564582711471695
-2260.9837090526917,0.7118423690744163,0.2741818650661808,4.0,15.0,0.0,2264.9676359411988,4.680523776162542,1.2352909885165557,0.01705302189934759,0.25800388139849534,0.4472915675173718,-0.32183664602642004
-2259.0289585567452,0.9994700478711602,0.2741818650661808,4.0,15.0,0.0,2263.7559124185564,4.70137509349636,1.078306194756827,0.1938482497605104,0.29244440319182075,0.44817199935553864,-0.2935568955969409
-2258.267363499202,0.9782684475037198,0.2741818650661808,4.0,15.0,0.0,2260.3098371949777,4.602213945968849,1.1301022475879245,0.09840782699594991,0.2883559705585137,0.49902011054231094,-0.3342362729936942
-2258.2081013906736,0.8982969021976428,0.2741818650661808,4.0,15.0,0.0,2260.8362307251855,4.646572200250632,1.0239753685963044,0.17931582378404895,0.29352783369967234,0.5252546258597991,-0.3776489165359029
-2257.9268059703772,0.9872114356065599,0.2741818650661808,3.0,15.0,0.0,2261.7890475828467,4.721664597000624,1.1836810135136075,0.08532802624447557,0.2947842362360017,0.5204111947297139,-0.3700783985144016
-2258.216791520668,0.9026678625398766,0.2741818650661808,4.0,15.0,0.0,2260.711047790565,4.617227907957008,1.1493912307318002,0.043333245227505035,0.2772118215719312,0.4840196160679575,-0.34862433975421725
-2257.985800984622,0.9686299382210676,0.2741818650661808,3.0,7.0,0.0,2259.7303096794194,4.642208151220123,1.146835099116306,0.0452574284662297,0.29090105805198174,0.48573620756036634,-0.36745878970740153
-2258.337082271696,0.9849692202680822,0.2741818650661808,3.0,15.0,0.0,2259.320335460863,4.645819726157991,1.1564505615231795,0.13779872454773215,0.28381253707188253,0.476099826630611,-0.3139746828034741
-2257.4372906241892,0.9754081870902057,0.2741818650661808,4.0,15.0,0.0,2260.2144708905303,4.685553388593863,1.1147546182732517,0.1194990852568018,0.28603327880537005,0.49621358283456835,-0.36826887923119406
-2258.772456912417,0.9444199021478512,0.2741818650661808,4.0,15.0,0.0,2259.7374634994594,4.687709819094954,1.2640213445243438,-0.05024701378871039,0.31599360833597384,0.4998217687886588,-0.3802193572463449
-2260.235799626467,0.8710911190648268,0.2741818650661808,3.0,7.0,0.0,2264.149474077083,4.711329692450368,1.2948012983400679,-0.03418668174099086,0.29462464701138313,0.5122799267740731,-0.4141482188987429
-2259.5920952726683,0.9910064573489934,0.2741818650661808,3.0,11.0,0.0,2263.268378586178,4.68850117312713,1.1372839709250993,0.1042979507345734,0.29009946067234593,0.5096731786782271,-0.32013377555340317
-2260.3395893594975,0.9870562158963349,0.2741818650661808,3.0,7.0,0.0,2261.22032417369,4.656037046520482,1.2320635024563635,0.03542553287784758,0.2943142611515484,0.44941880181917176,-0.3521122429646714
-2258.4814565344295,0.9945885115701992,0.2741818650661808,3.0,15.0,0.0,2261.1340034608565,4.657643206941681,1.2083999611402823,0.03339832490631417,0.29360965606749295,0.4705480529616941,-0.3081319196441259
-2258.404832194831,0.9417917649085834,0.2741818650661808,4.0,15.0,0.0,2261.950887201707,4.696557595839875,1.1696762060016879,0.12925242240591905,0.315378724818935,0.5276762132914812,-0.38162963352877605
-2259.331726845896,0.8153538377036735,0.2741818650661808,4.0,15.0,0.0,2262.598491991364,4.648014363163535,1.2388700413690297,0.06771171362806731,0.3108250903021842,0.48232065976537963,-0.34955267063403944
-2258.7754306250376,0.9929060338156055,0.2741818650661808,3.0,15.0,0.0,2261.5386278072583,4.591655136834368,1.1092099343981072,0.13647995667953836,0.3063757217493822,0.5028805786911558,-0.3542692610015213
-2258.698278436786,0.6998212696146102,0.2741818650661808,3.0,15.0,0.0,2267.198757874788,4.696458367507009,1.1573851684425736,0.05669652832514565,0.2923407594193303,0.4747934344279134,-0.31512255282895335
-2259.7579728782316,0.9149971749176188,0.2741818650661808,4.0,15.0,0.0,2263.3947907424117,4.70110642753843,1.0846157103052199,0.1499605490279105,0.2849710205921786,0.4345987231346665,-0.3231669073294353
-2260.205878130403,0.7371877509094316,0.2741818650661808,4.0,15.0,0.0,2265.856066925079,4.683842684321716,1.0677155172924653,0.14814599084763108,0.2610555119173129,0.4521315641410995,-0.3286477077812598
-2261.5338002046033,0.9710367738356888,0.2741818650661808,4.0,15.0,0.0,2264.2648586728897,4.592239451129866,0.9414215925437616,0.27165932121640024,0.32357061611600724,0.4753118068657866,-0.30171583881487424
-2259.144409126443,0.9958719185971927,0.2741818650661808,4.0,15.0,0.0,2263.9054121682207,4.573612173936514,0.972213514178315,0.24916894006327187,0.2745153267481165,0.4708849796283968,-0.33238903695189154
-2258.608517741452,0.9458290476459857,0.2741818650661808,4.0,15.0,0.0,2260.143763678082,4.586165863441222,1.019235699409633,0.18417262834774345,0.2750881021286733,0.5007150366945545,-0.34612414815029285
-2259.028612708696,0.9818625888195858,0.2741818650661808,4.0,15.0,0.0,2260.365264219297,4.737835304735454,1.3099966002601093,-0.00615097336720571,0.3087427640661964,0.5133150103212144,-0.36624017456186464
-2257.9692107368983,0.9792767537422051,0.2741818650661808,4.0,15.0,0.0,2260.1428922630885,4.691435006936409,1.2179418932279744,0.07890336532356687,0.29575627010146205,0.5392889481866961,-0.37674344620084294
-2258.975564373522,0.6985034860753234,0.2741818650661808,3.0,7.0,0.0,2265.96809514926,4.749045368882644,1.2544325945614054,0.02538732142778176,0.2995773067770308,0.5289721518665786,-0.3863153048167637
-2258.2290794989976,0.827319299128442,0.2741818650661808,3.0,7.0,0.0,2261.086004718641,4.670707171597845,1.177322467426408,0.04540450130012344,0.3083741014621169,0.48356344966962267,-0.3741674304670132
-2262.23800386518,0.8970455827617163,0.2741818650661808,4.0,15.0,0.0,2264.130499419758,4.7648712953114405,1.1630111904314284,0.14165359348854742,0.32885462796477,0.4444693071526886,-0.3210500770500056
-2260.841128479361,0.984721248787366,0.2741818650661808,4.0,15.0,0.0,2268.975664793233,4.654947634343777,1.3340839577193477,-0.09657923778100733,0.2704425875951416,0.5749095243573995,-0.45070955299020155
-2257.3434047232995,0.9998952660558619,0.2741818650661808,4.0,15.0,0.0,2262.4350215052586,4.673994009235581,1.1428123023921293,0.1228493853980629,0.29509389488285764,0.5376308462675744,-0.38252146127395636
-2259.1000403312596,0.746241501693284,0.2741818650661808,4.0,15.0,0.0,2260.9096275165107,4.683966496435815,1.1326634536537457,0.08231143217980852,0.2958909175072985,0.542728997535265,-0.3633381545222213
-2259.271109547597,0.9937303912478508,0.2741818650661808,4.0,15.0,0.0,2261.25244314886,4.686144444953106,1.2893666981216878,-0.09263476007945504,0.3063559874016144,0.5589815418775401,-0.41866501465440153
-2258.9719766920066,0.9660894215738485,0.2741818650661808,4.0,15.0,0.0,2260.785884440648,4.701578265310489,1.2973412453397049,-0.04477901021233391,0.27614900340389414,0.5471714011968682,-0.38212091639858714
