lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,mu.1,mu.2,mu.3,sigma.1,sigma.2,sigma.3
-2220.78516437592,0.9954456766715464,0.3151212338929382,4.0,15.0,0.0,2221.723446467404,4.790357440913569,1.189101168647274,-0.13787209617986027,0.2703438987788,0.3917745993148581,-0.22941613235232453
-2223.2134334624,0.863345704132199,0.3151212338929382,4.0,15.0,0.0,2226.5973167087595,4.696938149948775,1.2522096250597656,-0.0732013096950104,0.228739436192517,0.3346152856098271,-0.26539748112949224
-2220.8047830635824,1.0,0.3151212338929382,2.0,3.0,0.0,2223.7487644995203,4.7131523271024856,1.1110059452810568,-0.1368250443059522,0.24832701962996248,0.37487493109879344,-0.23479484468037526
-2220.221118561009,0.9171354954239211,0.3151212338929382,2.0,7.0,0.0,2223.0373166928657,4.717175493394542,1.1114553632590405,-0.13417636851613832,0.24437199170493082,0.3824010350509502,-0.25276967493035374
-2218.472671785467,0.9995641462798652,0.3151212338929382,3.0,11.0,0.0,2221.7201996541703,4.687303676495682,1.0679579493908091,0.040152500146484645,0.24774261961915037,0.40342714403495533,-0.29453265408967777
-2218.6980388928073,0.9869128538570006,0.3151212338929382,4.0,15.0,0.0,2220.2854118989285,4.680263675088316,1.0261723357523413,0.04237772035778836,0.2421065190517632,0.39320161243074353,-0.291924006732083
-2221.123182749666,0.9067628330398401,0.3151212338929382,4.0,15.0,0.0,2223.254053676162,4.642637228638918,1.0438498320809306,0.022664268638669355,0.2443916824374465,0.32625210498015916,-0.1749875064274616
-2218.4037153208915,0.9576940080858318,0.3151212338929382,4.0,15.0,0.0,2223.187531431113,4.765380074947326,1.2444503842889845,-0.1264267945531604,0.23869746021518273,0.42056467453348656,-0.26847822892636464
-2217.7361049643914,0.8961486386712653,0.3151212338929382,4.0,15.0,0.0,2219.8226581425856,4.702581952258382,1.203013423588522,-0.16758984991531659,0.262809002935836,0.3682058639232061,-0.2431310926044995
-2217.9246853299674,0.8516090815884034,0.3151212338929382,3.0,15.0,0.0,2220.8904830711317,4.694218423441404,1.1650432720060464,-0.05354214783965329,0.26971098209966193,0.4048190713168593,-0.27540247118668637
-2218.542972554703,0.939770414723508,0.3151212338929382,3.0,7.0,0.0,2222.6972111331816,4.753886584048717,1.3450143275677053,-0.23782588186152523,0.22664553995245434,0.399337119615813,-0.2930276436824632
-2217.5951828868315,0.9592225248014711,0.3151212338929382,3.0,7.0,0.0,2219.72125979774,4.749083162463117,1.2921255037378108,-0.15943255543238416,0.26234765358796724,0.41950529760286964,-0.28564742866542897
-2217.570161618869,0.9717610112156954,0.3151212338929382,3.0,11.0,0.0,2221.5027667078443,4.7121079335741864,1.3091761721564024,-0.2368415100686596,0.23811682560590777,0.39175609943894363,-0.2821600133788992
-2218.443418816601,0.9616473055073691,0.3151212338929382,4.0,15.0,0.0,2219.48905760465,4.684376058359145,1.3077318874716775,-0.22535389189864152,0.2511000470438581,0.4231650699792003,-0.2955842467278621
-2218.9422577438795,0.6537496835024967,0.3151212338929382,2.0,3.0,0.0,2222.397993791686,4.681208728062382,1.2722087583988506,-0.18514260184863543,0.25074562175734,0.43499109174357387,-0.2849027390145872
-2218.1452204756897,0.9848040526866817,0.3151212338929382,4.0,15.0,0.0,2221.0348081355655,4.739381125247475,1.2028418094349933,-0.14724111774316148,0.26725801583225367,0.36424733827273825,-0.2852477500391751
-2218.0455091147855,0.9353096269981636,0.3151212338929382,3.0,15.0,0.0,2221.5459134994894,4.73909035463407,1.223111577029399,-0.10864471300584223,0.2552604804319341,0.3775823638423714,-0.2983490104533696
-2217.2615948708003,0.9842546280512122,0.3151212338929382,4.0,15.0,0.0,2220.4012751549517,4.713647753883212,1.147994382852207,-0.11628593319399087,0.24528921693817549,0.36488232594360537,-0.2621811752019725
-2217.293472415511,0.9559418109369697,0.3151212338929382,3.0,15.0,0.0,2219.2671293550093,4.713272503881356,1.238688637787092,-0.15863562313329574,0.24546654246588953,0.35978843869148497,-0.2685677214471459
-2217.587493276895,0.9936609973017165,0.3151212338929382,4.0,15.0,0.0,2218.117014070872,4.740751404563005,1.227707355264481,-0.15389078879193663,0.2461586503744749,0.4089816999214985,-0.317784966499165
-2219.490236191863,0.9471037721107172,0.3151212338929382,4.0,15.0,0.0,2220.863489517701,4.793649739366483,1.3405318912651882,-0.2516609083965678,0.2645829082958228,0.35695716123322085,-0.26649913570992717
-2218.086267110182,0.8909158826636677,0.3151212338929382,4.0,15.0,0.0,2223.4446421200096,4.746311913448019,1.2565520413261255,-0.1737562078354132,0.2554450409079063,0.3313311977375249,-0.22788196687367748
-2217.706215564829,0.8557829178381787,0.3151212338929382,4.0,15.0,0.0,2220.9436941619233,4.712808484888033,1.1740599045914313,-0.05256869454209001,0.2229633159935433,0.36639657269996617,-0.2569413744424619
-2216.5123662318056,0.9960059726196796,0.3151212338929382,4.0,15.0,0.0,2219.5651308601996,4.738029826825785,1.231682997285511,-0.1282509748732599,0.25503065249682316,0.37645127820492796,-0.2504346976051349
-2216.9729971511324,0.9204347920015435,0.3151212338929382,3.0,7.0,0.0,2218.225305973594,4.752817671640374,1.1799655423497664,-0.09900558197572858,0.23960796177220015,0.38715193006885584,-0.25859099343343234
